,2021-12-14,2021-11-02,2021-02-15,2021-08-26,2021-01-07,2021-03-30,2020-12-06,2020-08-12,2021-06-23,2021-03-02,2020-10-14,2021-08-18,2021-09-17,2021-02-09,2020-09-30,2020-06-04,2021-03-25,2020-07-06,2021-12-01,2021-06-08,2020-08-03,2022-01-05,2021-03-08,2021-06-29,2021-06-10,2021-01-15,2021-09-24,2021-04-16,2021-08-12,2021-02-03,2020-07-27,2021-01-21,2021-04-08,2021-07-09,2021-07-30,2020-06-10,2020-09-24,2021-09-08,2021-05-31,2021-12-13,2022-01-10,2021-11-05,2020-09-09,2021-02-12,2020-12-01,2021-10-21,2021-04-06,2021-07-07,2021-05-12,2021-09-30,2021-08-02,2020-11-23,2021-11-18,2020-12-14,2021-05-24,2021-06-03,2021-04-30,2020-08-31,2020-08-08,2021-11-21,2021-09-14,2021-07-27,2021-03-01,2020-11-03,2021-06-19,2021-11-16,2020-10-21,2020-07-03,2021-03-20,2021-12-04,2021-10-07,2021-09-01,2021-02-22,2020-12-08,2020-11-30,2021-05-19,2020-10-05,2020-09-21,2020-11-11,2020-08-26,2020-09-18,2021-08-09,2020-12-29,2020-06-15,2022-01-13,2021-02-11,2021-12-10,2020-12-02,2021-02-28,2021-07-20,2021-09-13,2021-10-19,2020-11-04,2021-03-06,2021-03-29,2021-06-04,2020-10-28,2021-05-23,2021-06-14,2021-10-13,2021-09-20,2021-04-12,2021-01-11,2021-05-06,2021-08-16,2021-12-28,2021-12-07,2021-07-12,2021-03-23,2021-11-15,2020-10-22,2020-08-05,2021-11-09,2021-06-30,2020-08-19,2021-04-21,2021-02-27,2021-04-02,2021-10-25,2021-03-10,2021-08-06,2020-11-27,2020-07-15,2020-06-23,2020-09-17,2021-12-15,2021-11-03,2021-03-31,2021-08-27,2020-12-07,2021-01-06,2021-10-08,2020-08-13,2021-07-23,2021-03-05,2021-09-29,2021-01-18,2021-06-24,2020-06-03,2021-09-10,2020-10-13,2021-06-09,2021-03-24,2021-11-12,2020-07-07,2021-10-14,2022-01-06,2021-09-27,2021-08-11,2021-04-15,2020-11-09,2020-12-31,2021-07-08,2021-04-09,2021-01-20,2020-06-28,2020-09-25,2020-10-01,2020-08-22,2021-10-01,2021-02-24,2021-09-07,2021-04-22,2020-09-06,2021-07-06,2021-04-07,2021-10-20,2021-03-15,2021-05-13,2021-08-03,2020-07-10,2020-06-26,2021-11-22,2020-12-17,2021-05-27,2021-12-09,2021-06-21,2021-09-15,2021-07-26,2021-06-18,2020-11-02,2020-10-16,2020-06-06,2021-11-11,2020-10-26,2021-07-16,2021-02-23,2021-01-08,2021-10-06,2020-09-01,2020-12-09,2021-01-27,2020-09-22,2020-10-06,2020-08-25,2021-10-29,2020-11-12,2020-06-16,2021-08-23,2021-02-10,2022-01-12,2020-12-03,2020-08-17,2021-11-07,2021-05-10,2021-07-05,2021-03-16,2020-11-18,2020-09-28,2020-09-11,2020-07-13,2021-07-19,2020-10-29,2021-09-23,2021-07-29,2021-05-05,2021-02-04,2021-06-17,2020-06-09,2021-01-12,2020-10-19,2020-07-20,2021-05-28,2021-12-06,2021-03-22,2021-07-13,2020-10-23,2020-07-01,2020-12-18,2021-09-03,2021-04-26,2021-02-19,2021-10-05,2020-09-02,2020-05-28,2021-02-20,2021-03-11,2021-05-17,2020-09-16,2020-08-28,2021-07-02,2020-07-14,2020-06-22,2020-11-26,2021-12-16,2021-04-28,2021-02-17,2021-08-24,2020-12-04,2021-01-05,2020-08-10,2021-12-20,2021-03-04,2021-09-28,2021-06-25,2021-01-19,2021-07-22,2020-11-06,2020-10-12,2020-06-02,2021-08-31,2021-05-21,2021-11-24,2020-12-11,2020-07-08,2021-04-14,2021-02-01,2020-12-30,2021-08-10,2022-01-07,2021-10-15,2021-01-17,2021-03-18,2020-10-02,2020-11-16,2020-08-21,2021-01-23,2021-02-25,2021-09-06,2020-09-07,2021-04-23,2021-07-01,2021-03-12,2021-01-29,2021-10-27,2021-05-14,2021-08-04,2020-11-25,2020-09-15,2020-07-17,2020-10-31,2021-11-23,2021-05-26,2021-12-08,2021-06-01,2020-12-16,2021-09-16,2021-02-08,2021-03-03,2021-08-19,2021-06-22,2020-10-15,2021-11-29,2021-11-10,2021-03-26,2020-10-27,2021-06-28,2021-05-03,2022-01-04,2021-06-11,2021-03-09,2021-02-02,2021-08-13,2021-01-14,2021-10-28,2021-01-26,2020-09-23,2020-10-07,2020-08-24,2020-11-13,2020-06-17,2021-11-04,2021-09-09,2020-09-08,2022-01-11,2021-08-20,2020-08-14,2021-05-11,2021-03-17,2021-04-05,2020-12-21,2020-11-19,2020-09-29,2021-10-22,2020-06-24,2020-09-10,2020-11-20,2021-06-02,2020-12-15,2021-05-25,2021-11-19,2020-08-09,2021-06-16,2021-05-04,2021-02-05,2021-01-13,2022-01-03,2021-10-11,2021-09-22,2021-07-28,2020-06-08,2021-04-10,2021-11-17,2020-08-07,2020-06-30,2020-10-20,2021-07-10,2021-02-18,2021-10-04,2021-04-27,2021-09-02,2020-05-29,2021-02-21,2021-12-19,2020-09-03,2021-01-25,2020-11-10,2021-05-18,2020-09-20,2021-12-17,2021-11-01,2021-01-04,2021-04-29,2021-08-25,2021-02-16,2020-08-11,2021-10-18,2021-07-21,2021-04-19,2020-07-28,2021-03-07,2020-06-01,2021-11-25,2021-06-07,2021-08-30,2021-05-20,2020-12-10,2021-09-21,2021-04-13,2021-12-29,2021-06-15,2021-05-07,2021-10-12,2021-08-17,2021-02-06,2021-11-30,2021-01-22,2021-03-19,2020-11-17,2020-08-20,2021-11-08,2021-02-26,2020-08-18,2020-09-04,2021-04-20,2021-10-26,2021-04-01,2021-08-05,2020-11-24,2020-10-30,2020-09-14,2020-10-09,2020-06-19
Dunblane,5.0942765527,3.5517048398,,,,-5,,,,,,4.4986227295,,,,,,,,,,5.8286598583,,,,,,,,,,,,,,,,4.0621564528,1.988632735,,,,,,,,,,,,,,5.2535341757,,,,,,,,4.7945360769,,,,,5.0482461428,,,,,,4.6360913862,,,,,,,,,,,,,3.893414675,,,,,,,,,,-0.4805432521,,,,1.5209046023,,4.451890341,,,-0.1989589803,,,3.1985700371,3.7022757549,,,,,3.4057456401,4.4832217055,,,,,4.1334516378,,,,,,,,,,,,,,,,,4.9789180043,,3.0501629021,,,,2.1672066568,,,,,4.4568419202,,,-0.7345592604,,,5.4080477532,0.2273214107,,,,,,,,,,,3.294202444,,4.8236627776,,,,,,,,,,4.5537416194,,3.9507209869,,,,,3.9908631814,,,,,,,,,,,,,,,3.8016402055,,,,,,,,,,,,,3.3263804155,,,,,,9.9471227697,,,,,2.2781229712,,,,,,,,1.1038156548,,5.0624396141,,,,,,,,5.2539346023,,,,4.0644886267,,,,,,,,,,,,,,,,,,,,,0.0467581764,,,,,,,,,,,,,4.9105714135,,,,,,5.7823379303,0.1240463996,,,,,,4.8327698576,,,,,4.8974622422,,,,,,,,,,,,,,,,,,,,,,,,,4.224004845,,,,,,-0.0675100209,,1.0620047633,,,,,,,,0.615968788,,4.3069800015,,,,1.2246819411,,,,,4.6856387261,,,,,,,,,,,,,,,,,,,0.5348003101,,,,,NA,,,,5.2688235486,,,,,,5.652477465,3.1846513636,4.3128495466,-1.576130022,,,,,,,,,,,,,,,,,,,,,,3.1825377613,,,,,
Dunfermline,,,,4.4528814794,,,,,2.6161762957,2.5643412536,,,5.2349958919,,,,2.3078462363,,NA,1.3757730499,,4.5365398238,,4.28284719,,,3.8441532574,,2.901557911,2.9542992983,-5,,,NA,4.7782545157,,,,,4.1144843828,4.9627543233,,,,,,1.4859016666,,2.2139978629,,4.0580238883,,,,,,1.8909752171,-5,,,,3.5579295404,,,,,,,,,,,,,3.2227831197,,,1.1385396923,,-5,,,,,,,3.8210187886,,,3.8412301218,,4.2005544975,,,,0.1883910712,,,,4.1714467314,,,3.3486257576,,,,,,,5.4271952338,,-0.2125030167,,,,,,,4.1867519935,2.6740267111,,,,,0.6131122593,4.927005967,,-0.1519072088,5.0000782079,,,3.970394495,,4.5818028255,,,,,-5,,2.5565427299,,,4.7573266114,,4.6304885929,,,,,,,,1.9350985947,,,,,,4.4971821679,2.7312159606,6.8676136031,,-1.1967814547,,,,,,,,,,,0.5461906833,,,4.9759899751,,1.9430542617,2.7776432186,,,,,4.3306939252,,,3.7146615899,,,1.1582381591,,2.2201070162,-0.3279634815,5.0245414171,3.1139499816,,,2.16018978,3.7693496408,,,,1.5012750864,4.8416024843,,,,,,,,,,0.9216573652,,,,,1.6178668001,,,5.1783310316,,5.3846818166,,,,,,2.4241889328,,-1.5427023964,-5,,,0.4919382441,,-5,,,,,,,,,,3.7374478599,3.2336234929,5.0263470332,,4.2839474599,4.0296895215,,,,,,4.4555466953,,3.706836527,,,,,,3.356581249,4.2994302759,,,,1.1141890252,1.7706182151,0.1758808814,,2.4564720311,,-5,,4.6652518356,,,,,3.6814840656,,,,,4.0132611474,,NA,0.5576964212,3.4913972506,,,2.579083124,4.113794627,,,,3.9658785206,0.0864492395,,,,4.4982561913,1.8997089991,1.4327754994,,,,,,,,0.3541481401,,,,5.4019199522,-0.4234749919,,,,,0.9434599889,,,,,4.2001501595,,,,,,2.0658241501,4.9132286816,,,,,,,2.94678758,,,-5,,4.7941256927,,,,,3.274550101,,1.3334836983,5.2645421702,,,,,,,,,4.9928810491,4.3673779962,,,,,,,,,,,,,,,0.7997070315,2.9764053709,4.4023222581,,4.8582003128,2.1659894917,-1.1883384213,,,,,3.1737792846,2.2675871012,,,4.0685800863,,,-5,,,1.844414243,,,1.6831773024,0.0657304821,,
Dunnswood,,3.9955290819,,,4.2189264355,,,,,,,,,,,,,,,,,,,,,,,,2.4351448016,4.2720332006,,3.5967374847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1255261636,,,,,,,,,,,,,,,,,,,,,,,4.2282455217,,,,,,,2.7008310759,,,,,,,,0.4780626352,,,,,,,,,,,,,,,,,,,,,,2.1168470717,,,,,,,,,,,1.0893866971,6.5780712544,,,5.353504459,,,,,,,,,,0.7789930291,,,,,,,,,,,,,,,,,,,,,,,,,,3.7323531272,,,,,,,,,,,,,,4.3973519427,,,,,,,,,,,,,,,5.8346809452,,,,,,,,,,,,,,,2.481835154,,,,,,,,2.9808908727,,,,,,,,,-0.5836678244,3.6047729971,,,,,,,,,,2.6875819991,,,,,,,,,4.4321822482,,,,,,,,,,,,NA,,,4.7897229803,,,,2.0464782884,,,,1.2379436268,,,,,2.220188026,,,,4.1263032459,,,,,,,,,,,,,,,,,,,,3.6430829267,,,,1.2476805458,,,,,,,,,,,4.0927572915,,,1.4966745873,4.3550855637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9552487709,,,,,,,
Dunnswood - Carrickstone,,,,,,-0.9105994555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,0.5700228644,,,,,,,,,,,,,,0.8200618659,,,,,,,,,,-0.058213788,,,,,,,,,,,,,,,,,,,,,,0.2874584889,,,,1.4408858798,,,,,,,,,,,,2.5880281414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0222207233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9103032346,,,,,,,,,,,,,,,,,,1.041937584,,,,,,
Dunoon,4.7085240629,,,,,,,,,,,,,,,,,,,,,3.4266823067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7832036466,,,,,,,,,,,,,,,,,,,4.8930501299,,,,,,,,,,,,,,,,,,,,,3.3447511016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5583116947,,,,,,,,,,,,,,,,,
Duns,3.4118460466,,-0.0759792217,,,,,,-0.8761927368,0.0437496592,,4.1400806987,3.7452610738,,,,-5,,,,,,-0.0830722238,,,,,,,,,,-5,,-0.5425216944,,,,,4.2701944427,2.8580513972,1.7500778295,,,,,-5,,,,,,,,-5,,-5,,,,,,-0.8851674586,,,,,,,,,,,,,,,,,,,,,,,-0.7043343689,,,,2.4595234624,,,,,NA,,,,1.0508315026,,2.9714623463,-5,,,,,,,,2.3931181221,,,4.4332530451,3.1106011857,,,,-5,3.7711187721,,,,,,,,,,,,,,,,,,,,,1.5942879101,,,,,,,,1.8680647788,,,,,,,,,,,,NA,,,,,2.6228672127,,,-5,,,,,3.4338635516,,,,-5,,1.6531220373,,,,,,,,,,,,,,,,,4.8526233393,,,2.1917302388,,,,,,-5,1.6851323886,-5,,,,,,,,,0.0036780733,,,,,,,NA,,,2.604042679,,,,1.9797462689,-5,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,-5,3.6553648723,,,,,,,,,,,,,,,0.2420942165,2.9646783177,,,2.8363133433,,,,-0.965793344,,,,,,,,5.0844566145,-1.1557285871,,,,,,,,,,-5,,,,,-5,-0.6639491052,,,,,,,,,,,,,,,,,,,,,,,NA,,,,-1.0255541151,,,,,,0.5774024642,,,,,,,,,3.6751812485,,,,,,3.3878254683,,,,,,,,,,,,4.9558906719,,,,1.1757078008,,2.6012166977,2.9637885318,,,,,,-0.7255181177,3.6832730602,,,,,,1.8785134957,,,,,,,,,,4.6438136266,1.1124403113,,,,,-1.0251537317,,,,,,
East Calder,,,3.6220886135,,,,,,2.8394255468,,,5.0121921784,,,,,,,NA,,,4.6190128592,2.9502318194,,,,,,,,,,,,,,,4.2009216451,1.6325477722,,4.9623222666,4.8313294016,,,,,,4.3516457991,,,,,,,1.8139005863,,,,,,,,2.9370893844,,,,,,,,,4.379614617,3.8575093266,,,-0.8958784956,,,,,,,,,,,3.4008050406,,,,,,,,3.6888996107,,,,1.0433692818,4.5064232206,,2.4079849287,2.846036854,,3.3715579083,,,3.7469238373,,4.0672720936,,,,3.1669783078,,,2.7079277007,,4.3727671153,3.5612578521,,,,,,5.6967180849,5.0180076574,2.6809689925,,,,,,,,5.4777385501,2.7960587419,,,,,0.4505614374,3.086293696,3.9083441997,,,,4.680410282,2.9016961304,,,,,,,,,,,,,,,,,2.2211563267,4.7699786956,3.9551681943,0.779351793,,,,3.3042313105,4.6280650945,,,2.6623974502,4.9432596782,3.9590554233,,,,,,,,,,NA,,,,,,,,,,,,3.918796975,,,,-0.1303348449,4.3196554138,,,,,,3.4237234963,,,,0.4684251252,,,,,,,,5.3922136367,2.9589060305,,,,,,-0.4793206379,,,,,,,0.4186117029,,,,,,,,-0.5197993421,,,,,,4.7721759392,,,,,,,,,,,NA,,,1.7251650532,2.9635586544,,,4.8084621789,,,,,,,,,5.4859374957,,,,,,,,3.1024005002,,,,,,2.3411664119,3.6552530649,,,,3.8381587685,,,,,4.8084738087,3.8363695316,,,2.5821656576,0.4571012383,,,,,,,4.5593190147,,,,,,,,,,,,,,3.9853397576,3.3478089958,3.1286141861,,,,,,,1.4144546198,,,3.280708611,,1.7965979517,,,,NA,4.9640068877,4.1960711375,,,,3.7565371742,,,,,,5.5655092693,,,,,,,4.2563918337,,,,4.6690963568,4.8833823052,3.6280030517,,,,,4.1922117414,3.6609110168,,,,,,2.0703846751,4.8353000519,,,,,5.6121102255,,,,,,,,,,,4.3063983706,,,,,,,,,,,,
Ellon,,,,,,,,,2.0432985571,,,,,,,,,,,,,,,0.0609051718,,,,,,,,,,2.3669690554,3.6090722399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3071568253,,,,,,-1.8916180224,,,-5,,4.2798153048,1.4105851113,,-5,,,,,,4.2802456359,,,,,,,,,,,,,,,,3.4756268703,3.6838685412,,,,,,,,,,,,,5.3795652379,,,,,,,,,,,,,,,,,,,,3.2279739969,,NA,,,2.4619406184,,2.9205518164,,-0.5643354903,,,,5.2489367224,,,,-0.4621454581,,3.3477609398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6164191395,,,,,NA,4.5698871598,,2.9395573159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8692509516,,4.7174144783,,,,,,,,,,,,,,,,,,,2.2204094741,,,,,,,,,,,0.7598556191,4.2143341776,,,,,,3.4727312416,,,,4.5396483566,,,,,,-5,,,,,,,,,,,,,,,,,,-1.1218042353,,,,,,,,,,-5,,,,,,-0.8749101579,,,,,3.571187175,,,,,,,,,,4.7985168899,0.2349430295,4.7508658303,,,,,,,-5,,,4.6200185819,,-1.857166496,,,,4.2431298785,,,,,,,-5,,,,,,,,,,,,,,,,,5.5614910582,,,,,,,3.1743191689,,,,,
Erskine,4.8812606534,,,,,,,,,,,,,,,,,,4.460346234,,,4.6730576319,,,,,,,,,,,,,,,,,,,4.4277600998,3.5138567224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1968219823,,,,,,,,,,,,,,,,,,,,,,,,,3.7577668379,,,3.9537324811,,,,,,,,,,,,,5.1110618223,3.0241492347,,,,,,,,,,,,,,,,,,,,4.2137854256,,,,,,,,,,,,,,,,,,,,,,,,,,4.2663195808,,,4.2612922872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5232638928,,,,,,,,,,,,,,,,,,,,,4.2763805958,,,,,,,5.4648858136,,,,,,,,,,,3.7157545428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3031075493,,4.1548872044,,,,,,,,,4.3242676733,2.6733526452,,,,,5.0122972404,,,,,,,,,,,,,,,,3.3838909534,,,,,,,,,,,,,,,,4.2594681583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0470577251,,,,,,,,,,,,,,,,,,,5.0895995926,,,,,,,,,,,4.3081525294,,,,,,,,,,,,
Eyemouth,3.504269349,,,,,,,,,,,,,,,,0.6261776605,,,,,4.9778699005,,,,,,,,,,,,,,,,1.9589831202,,,,,,,,2.9032325548,,,-5,,,,,,,-5,,,,,,,,,,4.8629982624,,,,,4.4019511149,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8787479878,,,3.4472579637,,,,,,,,,,,,,,,,,,,,3.7339639926,-0.4005254161,,,,,,,,,,,,,,-5,-5,4.0795507268,,,4.0791619279,,1.2809011992,-5,,,,-1.4119338538,,,,,,,,,,,,-5,3.2983450059,,2.7062342966,,,,,,-5,,,2.7619260829,,,,,,3.9648555125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.808527695,,,,,,,,,,,,,,,4.9521509673,,2.6015954451,,,-1.4794564064,,,,,,,,,,,,,,,,,,,5.2068403699,,3.5893383934,,,,,2.7308184555,-5,3.4832092034,,,3.7185562414,,,,,,,,,,,,,,,,,,4.380753178,,,,,,,3.8802982006,2.0671778017,,3.633574925,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4844300157,,,,,,,,4.031130678,,,,,,,,,,,,-5,,,,,,,,,,,,,0.0120963959,,,,,,-5,,,,,,,,,,,,,,,1.0653385208,,,,,,
Fairlie,4.0044826932,,,3.1592098263,,,,,0.1498903898,,,1.5073881381,,,,,-5,,,,,,,1.1705600907,0.5714852267,,,,,,,,,,,,,2.1687295527,,,,,,,,2.4998791697,,0.9912722883,-5,2.2133570854,,,2.2108102105,,,-0.5117398225,,,,,,,,,,,,,,,,0.7053993897,,,,-5,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,1.9661554775,,,,,,,,,,,,,,,,-0.0752106531,,,,,,4.2351660733,4.3868029606,-0.118558728,,,,,,,,,,0.775115244,,,,-0.0405466922,,3.3127559736,,,,,-5,-5,,,0.5311265192,-5,,,,,,,-0.4572416514,,,,,,,,,2.0575099061,,,,,,,,,,,,,,3.0031165521,,,,,-3.9569456947,,,,,,,2.2702118141,,,,,,,,,,,1.1097853158,,,,,,,,-5,,,,,,,,,,,1.7105657556,,,,,,,,,,,,,,,,,,,,-0.7755138789,,,,,,,-2.1621103145,,,,,,,,,,5.103541928,,,-5,,,-5,,,,,,,,,1.2922453573,,,,,,,,-5,0.4778417041,,,,,,-0.7906353817,,,,4.6872591058,,0.5076823457,1.2812791066,,,,,-5,,,,,,-0.2761959379,,,,,,,,,,,2.4993466961,3.9537238586,,,,,,0.3665088052,,,,,2.461997808,,,,,,-5,,,-5,,,,,,,0.0504266476,,,,,,,,0.9939989694,,-5,3.3881856245,,,,,,,-5,,,,,,2.3977078045,,,,2.2814423914,,,,,5.7901781813,,,,,,,,-0.6650193525,0.0006762954,,,,,,,,,,,,,,,-5,,,,,,
Falkirk,,,,,,,,,2.0790524049,,,2.860725675,5.0779072632,,,,,,5.6255534423,,,4.1276146719,3.6784348605,,,,4.1480536145,,,,,,1.5157685208,,,,,4.9838944075,,5.202838317,5.299848853,3.7152428711,,,,,,4.7822128826,,,2.4853272429,,,3.2549296273,,1.0052408541,1.0173910875,,,,4.9819499447,3.7798556161,1.5937888523,,,4.2045900227,,,,,,,3.8296511981,,,,,,,,,3.4786485025,,,,,4.8381852895,,,3.5695516994,,,,,3.386535273,,,,,4.0053808622,,2.3080057607,4.5647122879,-5,,,,4.3255289073,3.2697095731,,,,,4.1032180872,,,,,,,,,,,,5.2805031951,3.7457419951,2.8414060178,4.6501348975,1.2910917723,,4.571266373,,,,4.9367209014,,,-5,,3.2776623744,2.5072727783,,3.1688883393,,,,,,,,,,,,,1.2007954984,,-5,4.8270763765,,,,,,,4.1213329608,2.5105032691,1.9765751172,,,,4.1943779932,,1.6726367755,,3.4105397145,,,2.6788510649,,,,,,,,,,,,3.4034183245,,,,,,,,,4.7022690136,,,,,,2.7442771533,,,,,,,,3.1341353127,,,,-5,,,,,4.807426464,3.1010860232,,3.0354195534,,,,0.7344220374,,4.2281545108,,,,,,,,,,,,,,,,3.8696834875,3.4536674933,,5.4430608029,,,,,3.8663183561,,,,,,4.3826181254,,,,4.2463383594,,,5.0387623287,4.9044858237,,,,2.7536535722,,,,5.8377840429,,,5.1264908284,,,,,,,,,,,,4.0313102381,1.8486656516,,,5.4944577881,,,,,,NA,,,,,4.9364610634,2.8895028369,3.0200084029,,4.2604241992,,4.8846418346,,,3.5402697602,-5,,,,,0.6192599927,,4.1889113686,,1.6623618309,,2.4741193128,,,,3.7304780672,,,,,,,,,,0.5136963811,,,,4.5749956265,4.3766130199,,,,4.5915272459,,,,,4.4505445647,,,5.6422377862,,,,0.8323109337,,,2.596578842,,5.3610801956,4.1124391833,,,4.1941474343,,,,,,,,,,,5.3649216867,2.5042502722,,,1.5138355098,,2.5776066987,,,,,,3.0747392704,,,,3.6283048977,,,,,5.0782599817,,2.9115784333,,1.5179242597,,,
Fauldhouse,NA,2.4599195692,1.7477442192,,3.4141736669,,,,4.0969401435,,,4.9481925028,,,,,0.3710527037,,,,,4.147665999,,,,,,,,,,,,,,,,5.7995949921,-1.6665658849,,,,,,,,NA,,,,,,4.6554607164,,,,,,,,5.4962884963,4.2019519191,,,,4.0190656569,,,,,,,,,,,,,,,,,,,,,,,,5.1072647207,,,,,,,,,4.1801477638,,,-5,,,3.8615900151,,3.7582202054,,,,,,3.1024843061,,,,,-0.289087437,,,,,,,,,,,,,,,,4.1114663666,,,,,,,,2.4483201357,1.1201752334,,,,,,,,,0.9428962609,5.7695744621,,,,,,,4.1137239786,,,,,5.7382635084,NA,3.6337470367,,,,,,,,-5,,4.5314936635,,,,,,,4.4361324652,,,3.0508595472,,,,,0.9725367782,,,,,,,5.9655920015,,,,,,0.5914369396,,,,,,,,,4.9660747702,3.518652367,,2.8220181142,,,3.5633588568,,,,,,,,,3.5046706205,6.3064584627,-0.1533721248,1.1642299039,,,,,2.8815750466,,,,,,,,4.6848423646,,,,,,,,3.0545859139,,,,,,,,NA,-5,,,,,,,,,,,2.9905772815,,,,,2.7628651298,NA,,,4.5379473421,0.890719378,,,,2.0418848199,,,,,4.8442639603,0.5042309531,,,,,,3.2639213484,,,,,,,,4.8766519489,,,,,,,,5.0414109878,,,,,,,4.1749387876,,,,,,-0.6996232526,2.6195946523,,0.7871126503,,,,,,,3.3522424241,,,,,2.1365824053,1.6193614498,2.9752899299,,,,,,,,,,,,,,,0.7466236108,,,,,,,,,,,,,,,,,4.4529905647,,,,,,5.4024579608,1.9002858769,,-5,,,-0.7067534499,,,,,,,,2.8945457936,,,,,,,,,5.972859785,1.226312484,,,,,,
Forfar,3.5259123567,3.0907703564,,,,3.4137207109,,,,,,,,,,,,,,,,,,2.7780022935,,,,,0.6203278415,,,,,3.9092925705,2.2356938294,,,,-1.099930014,,,,,,,4.088366452,0.9675136217,,,,3.458977131,,3.7004286181,,,1.5711921854,,,,,,,,,,5.3891650082,,,,,,,,,,-1.1097789047,,,,,,2.1904600944,,,4.6246900026,,,,,,,5.5038559806,,,,,,,3.791617524,,3.7103857146,,,,,,3.8806890832,,1.6020869136,,,,4.2555563507,,,,,,,,,,,,,,,1.0914201288,4.2915762043,,,,,,,,,3.1773315054,,,,3.3563941062,2.2332457906,,,,5.6628712388,,,,,,,0.3563179954,,,,,,,,,,,4.080907373,,,,,,,,,,,,1.1264215409,,3.1043932166,2.1550037542,,,,3.9999595828,,4.466022421,,,,,,,,,,5.4331468001,,,3.5798526334,,,,,,,,,,,,,3.6232086939,,,,-0.6353797193,,,,,,,1.3696193799,,,4.9359369628,,,,4.2710006111,-0.8562912258,,,,,,,,,,,,,,3.9729274969,-0.3660599724,,,,,,4.0870517369,,,,,,,,,4.2378006025,,,,,2.1620510489,,,,,,,,,,,,,5.2362737528,,,2.9908331836,,,,-0.1932697731,,,,,,4.4975976465,,,,,5.0025617781,,,3.0123513823,,,3.9706693577,,,,,,4.2050861265,3.562983985,,,,,2.9274316443,,,,,,,3.669500329,,,,,,,,,,,,,,,,,,-0.1138597985,,,,,,,,,,,,,,,,,,,3.4155714701,,,,,,,,,,,,,,,,,,,4.3208233011,,,,,5.5212025081,,,1.136271009,,,1.6563706995,,,,,2.6822569018,,,,1.7522955456,,,,,,,,,,1.8383384525,,,,,
