"X2020.05.22" "X2020.06.23" "X2020.06.24" "X2020.06.25" "X2020.06.26" "X2020.06.27" "X2020.07.27" "X2020.07.28" "X2020.07.29" "X2020.07.30" "X2020.07.31" "X2020.08.32" "X2020.08.33" "X2020.08.34" "X2020.08.35" "X2020.08.36" "X2020.09.36" "X2020.09.37" "X2020.09.38" "X2020.09.39" "X2020.09.40" "X2020.10.40" "X2020.10.41" "X2020.10.42" "X2020.10.43" "X2020.10.44" "X2020.11.45" "X2020.11.46" "X2020.11.47" "X2020.11.48" "X2020.11.49" "X2020.12.49" "X2020.12.50" "X2020.12.51" "X2020.12.52" "X2020.12.53" "X2021.01.01" "X2021.01.02" "X2021.01.03" "X2021.01.04" "X2021.02.05" "X2021.02.06" "X2021.02.07" "X2021.02.08" "X2021.03.09" "X2021.03.10" "X2021.03.11" "X2021.03.12" "X2021.03.13" "X2021.04.13" "X2021.04.14" "X2021.04.15" "X2021.04.16" "X2021.04.17" "X2021.05.18" "X2021.05.19" "X2021.05.20" "X2021.05.21" "X2021.05.22" "X2021.06.22" "X2021.06.23" "X2021.06.24" "X2021.06.25" "X2021.06.26" "X2021.07.26" "X2021.07.27" "X2021.07.28" "X2021.07.29" "X2021.07.30" "X2021.08.31" "X2021.08.32" "X2021.08.33" "X2021.08.34" "X2021.08.35" "X2021.09.35" "X2021.09.36" "X2021.09.37" "X2021.09.38" "X2021.09.39" "X2021.10.39" "X2021.10.40" "X2021.10.41" "X2021.10.42" "X2021.10.43" "X2021.11.44" "X2021.11.45" "X2021.11.46" "X2021.11.47" "X2021.11.48" "X2021.12.48" "X2021.12.49" "X2021.12.50" "X2021.12.51" "X2021.12.52" "X2022.01.01" "X2022.01.02"
"Kirkcaldy" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.94787377288185 2.28332691428988 1.99699465276204 2.75525888682649 3.35590517524553 2.45062726069622 1.51191301378861 3.2696714715903 2.71097694841527 NA 3.16252408214994 2.43848123063407 1.83368504768508 NA 1.56929329426972 2.60455697251195 2.80501488038328 2.37591372846572 2.30870885147114 NA 3.10621980244705 3.43012763501008 3.50824665532618 4.42329306814562 4.6933144285081 4.71787664442263 5.06530274913899 4.25865080953991 4.43960012063177 4.49025044698967 3.42437817773619 4.52095599436564 NA NA 4.48467852263876 5.69695635150056 6.24921554443126 4.9290866147884 4.76947325864328 5.26228191295565 4.37595426316264 4.72693430564703 4.78132424263076 4.20629089937266 4.72113641986844 4.2544542606623 4.73241608988668 5.05246405996755 4.68180698736098 NA NA 4.58535794248617 4.88121900019311 4.88341288305306 NA 5.10341092383019 5.20272066655547
"Kirkwall" NA NA -5 -5 NA NA NA NA NA NA NA NA 1.14961117962566 3.42293093378445 0.68226784455873 NA -5 -5 -5 -1.2989156887141 -5 NA NA -5 -5 -0.09859841415496 -5 -5 -5 -5 -5 -5 -0.999995530560981 -5 NA NA -0.723780235721474 -0.119721415651349 0.490156271045655 0.608259177232538 -5 -5 -2.19693119727669 -0.229850872672685 -1.55947496256992 -5 -5 -5 -1.80804586348341 NA -5 -1.49370173628359 -5 -5 -5 -0.801701224102599 -5 -2.02412432291717 -5 -5 0.984368308332609 0.677819556347422 2.74110845314214 1.83941575329273 1.4114238191564 1.78742215663376 3.3900318157517 1.78121994442659 2.4425034088648 2.21374888966527 1.2297228472644 3.58142569041396 2.43888114849387 NA 2.92085479641349 3.59628104886078 NA 2.8261298970743 2.54473047236255 NA 2.82065148137805 2.36888395564911 2.98324412383183 3.14705316449188 2.92910443010059 3.72437226712262 4.93036614088547 3.48754006495761 NA 2.91800479579183 2.04990063039012 1.3380467277803 NA NA 4.47720783364481 2.69983381992161
"Lanark" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.92009040773314 4.17859973273511 2.7384135777006 NA 3.13500433298793 4.08759830698987 3.36743910577498 4.91234419646585 3.76027445642444 3.87793195812435 0.723813273262784 1.35511618765978 NA 1.96593301565335 2.64474671141249 NA NA -1.04778287665479 -5 NA -0.290231515387256 0.577437764008151 NA 3.12024193733647 1.25561547839387 3.17871829703156 3.35025602738741 2.74949963439435 NA 1.88880814483999 3.18226990468517 2.54058543167791 4.14302409296472 NA NA 4.3936750397792 NA 4.91900265835393 NA 6.07186692944993 NA NA NA NA 2.57173675049724 NA NA NA 2.63911331801412 3.57005963308612 3.83052675557713 NA NA NA NA NA NA 4.69820461765325 3.59079168232371 NA
"Langholm" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -5 -5 NA -5 -5 NA -5 -5 -5 0.636883190683111 4.20037756760167 4.84549084967547 3.51965685352042 3.10789072819965 NA 4.13957973125455 2.92344368687011 2.54755609041211 NA 2.59416135767652 NA NA 6.84587633803597 5.63425179910101 5.60021295728931 NA NA 2.92030862367546 NA 3.83774106117997 4.98436178634929 4.24536947049851 2.55593841042914 1.71023842333929 3.45523839096592 NA NA 1.91101641228122 2.45145668321813 NA NA 3.79742323352495 NA
"Largs" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.70307606859824 3.04149195694574 1.59573392417895 3.13513489978017 2.45906239637851 0.186000576368266 NA 0.298511913894977 NA 3.03015727563676 2.74701950507427 NA 0.175744888845306 -0.120194010940406 -0.282709043865377 -5 -5 NA -1.14278005775327 -5 2.0443444320788 2.83940014909979 3.39910373760499 NA 2.01616300851679 2.67574113868316 2.47204949125269 2.39053333298018 NA NA NA NA NA 3.12854545115306 4.0999426262427 4.32728922452272 3.88530919910297 NA NA 2.67308194669241 NA 2.42710804388351 3.36836626435704 2.70043768171979 3.79064207608081 2.93135342268905 3.82137702587685 4.26412679678021 4.15678929693838 3.82901780307705 4.01825258516045 NA NA 4.24747179377006 4.5602338395746
"Lerwick" NA NA -5 NA NA NA NA NA NA NA NA NA NA -5 -5 NA -5 -5 NA -5 -5 NA -5 0.577999645048085 NA 2.84824923508319 -5 -5 -0.417047116518504 -5 NA -5 -5 -5 NA NA -1.50084165483666 1.70526932194493 1.18280458552156 0.450193863844024 -5 -5 NA -5 -5 -5 -5 -5 -5 NA -5 -5 -5 -5 NA 0.205780686929352 -5 NA 0.173031212526056 -2.18239612664492 -1.18898057555322 -0.02526399181 NA 0.336236776634607 NA 0.291484343371224 1.48547840345383 2.42694648246187 2.1499682590252 -0.096508376259368 0.099455971210237 -5 0.541485272344832 0.483647723103231 NA 2.02096653019425 2.57241883491182 1.7708001056203 1.41793832083689 NA -5 0.327689918039346 -0.412565398158797 -5 NA 0.046963353721025 2.3991385111998 3.96103745436362 NA NA NA 1.71780740201234 NA 1.22565968538599 NA NA
"Lesmahagow" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.61738635277358 NA NA 4.84694726167175 3.11273701578023 6.21348483017516 6.51894779707075 3.74207309039759 3.52665127478327 1.04219733623581 NA 1.02706094177877 -5 -5 NA NA 1.25013410439183 -1.23826500218598 -0.180468742374436 -5 -0.003839166514815 NA -5 -5 1.50794042862144 -5 1.11497091382163 NA 4.06601061001199 4.90314358533726 3.39709351361774 3.49911523321907 NA NA 2.22827182034313 NA 5.72075836652776 NA 3.96267000620094 4.58212680404027 NA NA NA 1.24366239614617 NA NA NA 4.43062716513897 3.6016055998546 4.65300073761172 NA 4.29757214266364 NA -5 3.77373144400141 NA 4.83032635009786 4.5760129041304 NA
"Levenmouth" -5 -5 -5 -5 NA -5 NA NA NA NA NA -5 -5 -1.5665912797821 -0.348759147393223 -5 -5 -1.11989825887619 -0.43956162002992 0.940163912561244 1.92632832084675 1.27797106486335 1.02013877938063 3.08465612512612 3.31061649385512 3.48842717776051 3.25141720092852 2.84838854377727 3.19239071647059 3.52893183057926 3.99264271902929 3.32913260228324 2.73104806527725 3.0558235561104 NA 4.28917101219072 3.29775788155178 3.61100699592834 2.72748763883186 3.96004248780596 3.2496275383465 2.7174857061572 1.88093176895989 2.4898362473032 1.84062169027234 1.73047857232882 2.0395978935628 2.27019555103445 NA 1.84792119453238 2.02420476876346 0.786359166852663 NA 0.717880706363368 1.31924594453525 0.7030488499098 1.35430250018211 0.537696554308163 NA 1.52357707887838 1.14711275576557 1.46991635134783 2.48640831106297 3.54334062624376 4.41535380137472 3.93355122450849 3.73567560328605 4.04565249144752 NA NA NA NA NA NA NA NA NA NA NA NA NA 3.87931575138362 NA NA 3.62184565277489 3.94766746641662 4.37904040895158 4.0818785094343 NA 3.40417630892419 4.36939286677116 4.71833622299428 5.40302479044177 NA 4.67360579694005 4.43283785036141
"Linlithgow" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.76267943849681 1.86660308919163 NA 3.78465531294137 2.85911363792197 3.04626626444896 2.01618917431577 1.65923927885254 1.90980494406884 0.883247199710954 1.5319188035587 -0.958139797027623 1.80336664086517 0.733680292578168 0.944362409086001 2.14384423519805 0.615395710489762 -0.143075945778805 0.018532165134904 NA -1.41262044666094 -2.03417102910958 -0.223932007454038 2.60126339347351 -0.990884586423799 -1.67974771395782 -0.090885548151513 2.51341098339173 1.05263979890936 2.43352960465834 3.02980384140421 3.31287975203909 3.93793317669787 4.63165227739063 3.44961643389846 3.4688211026043 NA 3.96864665646891 2.61373991446385 NA 4.56575644285205 4.30080582432041 5.33612027099412 5.44157815389501 5.18641987706609 NA 4.99482791777637 4.15582851279948 NA 5.03863613926372 3.17213111968032 4.80822685716483 NA 4.30364332347739 4.90878374113947 5.35470672501393 NA 5.12446360953642 4.65455431935904 6.12218404955566 NA 4.77478056556073 3.77674264207301
"Loch Ryan" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.371000520475438 NA NA NA NA NA -5 -0.692996835692211 -0.083770553243255 0.945835819669564 NA NA 3.62774308842757 1.45188719266623 3.33793165038001 3.05675699903284 2.43317427400752 2.77634516002393 2.7943432572532 4.16787451350664 4.61191081659534 5.46603556272966 5.00294128325325 4.28148680493028 3.15448969967642 NA NA 3.39143776177965 NA NA 2.83244331818337 2.81885408182218 NA 2.7597054509453 4.5720469235081 NA NA 2.17267941369015 3.08276405969222 NA NA NA 3.29287375638032
"Lockerbie" NA NA NA NA NA NA NA NA NA NA NA NA NA -5 -5 NA -5 1.49970783100482 -2.61452773429333 -1.88899474470102 -1.57249776652936 -0.900323649005614 -5 0.955752591266455 0.360989838670168 1.33105294493422 1.95690246725233 4.80688461625576 0.645465055069823 3.54393319257475 NA -1.53094699957476 0.08714897184705 1.42043720176352 NA NA 2.29231358453558 1.99770012827357 1.48147695969368 3.40585584368347 0.660915936713025 0.669952982368896 -5 -5 -5 0.431751726812915 -0.728405536217076 -5 -5 NA -5 -2.38152035880213 NA -5 -5 -5 -5 -5 NA -5 -1.56495318993771 -1.79700689612881 -5 NA 2.40130899084574 3.66546831454413 0.922713790019074 2.42774636329797 NA 3.03314538542819 3.25620018681485 4.21755203281587 4.43583681631616 NA 4.13189617014802 5.02827506773611 4.55427066439647 3.45080190568655 4.06140887400194 NA 0.722275192804583 3.80211412032919 3.30968754613843 4.71524518453631 2.00518966437457 3.76646628875319 4.4225566364727 3.22700302789775 NA NA 2.37129957571382 3.74786428624958 5.1452427835952 NA NA 5.02795114617978
"Lossiemouth" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.20780285155067 0.349504152560682 1.62160358316084 0.532611167140642 0.425992729137745 -0.927618550930422 0.779100903786383 1.47280589487068 0.442329915046579 1.23169562667842 1.24337359538298 1.09913560592052 1.17976708353911 2.33283435406613 1.4911065039333 0.706335711010286 0.221396086214533 -5 -0.12580658579487 -5 -0.223866954754392 0.176274879638587 0.896312601913984 NA 2.93906337126782 3.04013370936933 3.07391234277028 3.30367223001476 2.66980504936925 2.51866811670711 3.20436931089398 3.1118192970597 4.49939002568402 4.45091118717831 3.54822147600633 3.99824866699861 3.31289174692755 NA NA 3.46034167140163 3.91458695802481 NA NA 3.31825485406375 NA NA NA NA NA NA NA NA NA 4.17235059792637 NA
"Mauldslie" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.26466322174332 5.47701634640684 4.32453401856386 2.37107902196798 4.35600363380463 2.32699466564255 4.01752863312696 2.38979473373222 2.83096572920113 2.15211072488143 1.78296724631088 2.37546192942928 NA 2.24334071466521 2.25124508354923 NA NA 1.40977044879294 0.889236995347256 1.89384435001815 2.33588208322593 1.75770905032801 NA 0.08206146200338 1.57188420494905 3.89110118909153 3.45545653081434 2.29942661767216 NA 3.74004525334749 NA 4.51208007654389 4.0184333029845 NA NA NA 5.29489254504112 6.10277746222344 NA NA NA NA NA NA 4.23333470020616 NA 4.48597588917196 NA 4.32245171339096 4.80989543746138 4.08371986771725 NA NA NA NA 3.9821173399068 6.20344796326332 NA 3.34651179954185 NA
"Maybole" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.31021376813602 2.62033686299219 NA 0.589697364286168 3.42846153795828 -0.351880694202553 -5 -1.14398857374122 -5 3.05277302393371 -5 0.126647341641307 NA -5 -1.3925868289657 NA -5 -5 -0.460553335154581 -1.36391879791794 -5 NA -5 1.24145152024479 2.90778327975489 1.07871758397747 3.98822848166092 NA 3.55856416959767 3.38056052118166 1.94230474711244 NA NA NA NA NA 5.5194136124491 NA 5.4525759808356 5.86968094529968 4.35899132559828 NA NA 0.987154138893377 NA NA NA NA 5.37606663602791 NA 5.20164016149215 NA NA 4.86375368385316 NA 5.50408080345958 NA 5.2376635469476 NA
"Meadowhead" NA NA NA NA NA NA NA NA NA NA NA -5 -5 -5 NA NA 0.438692884479118 -5 -0.60796576662404 1.33307826663456 NA 3.06819481744291 3.26148301894544 3.03326688368415 3.60579597342543 1.7766299751492 2.9415233914212 3.93775148075735 NA 3.16352194876505 4.07938588425073 1.21783301726545 NA 3.55539151946118 NA 4.85139463492653 4.1638655960882 4.09079431422151 3.54967689968829 3.36153543356622 3.71441692575383 4.24794259482302 3.47351569689744 2.57105289045265 2.49023255708993 2.7380970384079 2.27103737544938 2.42647655884319 2.40728828733905 2.02729102637498 2.20816677767036 1.43288645606709 1.2193218080067 1.48614010093376 1.03100711630098 1.34434757954806 2.41980743446713 2.17442323247647 2.48189298770458 2.71229827344607 3.37692048616917 2.51520967339247 3.72856889729941 3.07847818299219 NA 3.30720699105159 3.29050901188373 3.58397465109792 3.40790281215667 3.35070395775976 3.55095270362766 4.39919943151229 4.83258339198909 5.89137906533106 5.40757656636986 4.96944659357546 5.36149860809893 4.43325879951883 5.16834535692757 4.25545323260708 4.12616876122924 4.10879508438639 3.66719453225102 4.28662541534316 3.85255782841202 4.07034718867826 3.89083128478389 4.12769327975859 4.09185480381 4.37606913780518 4.1252450725887 4.34751200329664 4.71127444406572 5.30332929651398 4.13256590335884 4.01384649954661
"Meadowhead - Kilmarnock HMP" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.976503311734399 1.41017799115338 0.397886970686052 -0.429435255343278 1.0335629942345 -0.001177383510654 0.959372066841217 -1.26109866753952 5.08991885727735 1.68228846307586 3.03151594491124 3.75857358177153 3.34657849344544 2.8260615245355 NA 1.6740971150285 0.064107952208604 1.89685698604193 3.85926030869281 3.21539261067218 4.63980278220372 NA NA NA 7.80198091369744 NA 3.17200536354026 2.16214812958808 5.90664278660488 3.23145250429494 4.22209509697134 1.641053963032 4.40280949333643 2.11230620493137 NA 3.22762640174654 0.956944287217975 NA NA -5 1.57106782334118
"Meadowhead " NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Montrose" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.54126103134729 3.91481506979975 5.22470251558603 5.15818768025342 4.69689514138508 4.18826362168358 3.4315118356755 2.79100326005443 4.45431482999389 NA 3.53553585895179 3.8333685547758
"Muirkirk" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.59205213986632 1.22138847691924 1.5795972832507 1.91725925589802 1.08393279402498 -5 2.16408911564908 -5 NA 2.53059488737774 4.4091616350669 NA -1.31827692392821 -0.513884648041619 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nairn" NA -5 NA NA NA NA NA NA NA NA NA NA NA -5 -5 NA -5 -5 -5 -5 2.24303415193778 NA 1.43195507778477 NA 1.02579915636811 1.3083611168227 0.209992053107608 -1.89825831235934 -5 -0.071120380710817 NA -5 -5 -5 NA NA 1.99023665847649 2.66137866251546 0.83742714746774 NA -0.169961492910254 3.96155840175356 0.962529843262957 0.242918915591996 -1.59136504899327 NA 0.826476503113943 -0.775759583173922 NA -0.95714114514005 1.03702177964638 -5 NA -5 -5 -1.01820990890309 -1.64350860242109 NA NA -5 1.57003823854686 -0.51249610993613 3.21131649984737 NA 3.2095224280992 4.43165204730202 3.35369809039113 1.60085965138053 NA 3.16230148509975 2.05364621190729 NA 4.58589713176338 NA 3.44805918780384 3.20589633943241 3.86518125213742 NA 2.07737709126891 NA 2.30935168977556 4.5572364137208 3.0795399559612 3.85677209496397 NA 3.6969189710028 2.82258683477112 NA NA 4.04860913470553 NA 2.728088722996 NA NA NA 3.20062276903156
"Neilston" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.879789000881177 0.961812375647005 0.904330409426928 3.31245072730076 0.866991112928595 0.303464889915694 -5 NA -0.745454942562914 -0.013297413394331 NA -1.23165414653569 -1.28313356156048 -5 0.905524974899739 0.397562654999829 NA 0.910087843071067 1.25781414360352 1.53341795632988 2.1278123855118 2.19190474195142 NA 4.95203184808649 3.89236551292669 4.09164951139323 3.75388137835904 NA NA NA NA 6.14777128465919 5.10005152217349 4.6464889601696 4.61007577522692 NA 4.46211572497627 NA 2.48571478866795 NA 4.1765438589728 4.12272801105603 4.34253292850536 3.04846349404982 4.21061728214773 3.83249619001526 NA NA NA NA NA NA 5.12672234418764 3.68283716403018
"Newbridge" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.14476745109977 4.16099589169164 3.74562868795855 4.50790196006113 3.71723109590201 NA 4.23598369161393 4.85577342575914 NA NA 4.26323977582333 4.49605899761177
"Newburgh" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.965312265701662 -0.17607521394014 -5 1.67400762536693 3.67087795774461 1.96499611587607 2.23882421232668 -0.275135940645997 -0.26343876233398 2.1785986659592 1.39121060008371 -2.66748766341183 -5 NA -2.03320563806141 -2.04395384868382 -1.97961077393939 -5 -5 0.704765167203122 0.705724286471766 -1.4291311859225 0.231399706010051 3.08513176031721 3.42387883753244 NA 3.05161023645626 4.08462922900482 NA NA NA NA 2.52315954673137 3.95548778419498 4.99234927927255 4.50124874668313 4.44033332551345 4.62186510271879 3.67759091502286 5.3974014380072 NA 4.39411759489691 NA 4.0786739184533 5.36217705091655 3.79100366748631 3.18069946433694 6.45123457159531 4.35999799852522 NA 3.5407266974127 4.76586931382084 4.44756618790209 NA NA 5.48777691386381 NA
"New Cumnock" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.67034721085937 2.49767511793949 3.50438321653992 NA 7.33896691858974 2.88276584793927 2.94381135395281 4.3632640276172 2.9666045455974 1.51187476960307 2.29289412579983 1.5215174666612 -5 NA -5 NA NA NA 1.51228572612484 3.0299570926471 4.04160472157659 1.64405352483071 NA 0.434299459761217 2.8129520364032 3.02678698506227 2.10519742949472 4.86732493436711 NA 5.13316813523 4.74015254690729 4.31765496780558 3.86013761572633 NA NA NA NA 4.38557952587654 NA 5.77977946965018 5.65944094722698 NA NA NA NA NA 3.97952257764551 2.63452209742905 4.76210125823137 NA 4.40824185610432 NA NA NA 4.72106756356178 3.51623551733199 NA NA 6.33680260055655 NA
"Newport & Tayport" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.064357947994328 0.378556765642611 -0.09801435472497 0.352941426901251 2.2410039177024 1.21997696559975 2.87499701866369 0.147726009763402 1.45433334382012 -1.86855927310558 NA -5 -5 NA -5 -5 -2.08973983010381 0.149974084630664 -5 2.2752667550306 1.71295636518892 2.90905298097343 2.74480542530813 3.844973873403 3.9336580101815 NA 4.62873453502336 3.30761149985411 2.56753371470653 2.89597715527296 2.76722395692577 NA 2.96076779353856 NA 5.48324081544281 5.80189552905328 6.96716602277965 4.61338817164249 4.15820726122299 5.0964470043772 NA 4.79493745394809 NA 3.2308745022558 5.12540564740689 4.0017346678311 1.76004119985996 3.56666151825169 4.58856718015047 NA 5.50144232973808 1.98032236525841 4.83445900318888 NA NA 4.54129089260405 NA
"Newtown St Boswell" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.254035985516019 -5 2.0697508613697 0.992232215831674 1.99403451942362 -5 -5 -5 -5 -5 -5 NA -5 -5 -1.98838771253077 0.772570149878868 0.110520317512847 NA 1.82665588270778 -0.537513373036346 0.34557132318794 -1.5354174079086 1.26627965953431 NA 3.32585122162734 3.09097925788885 5.43569561434463 4.02507327188522 0.890435512530011 -5 2.28096222670483 3.83941570001244 3.41575257359117 NA 2.80223028611732 3.60850457544887 NA 5.46037946828545 NA 3.77557590533259 NA 4.55204324977159 3.86839440202416 4.13324614782191 NA 5.72705578762529 4.87907558404035 NA NA 2.87592514182205 1.42088846008991 NA NA 4.69171609838942 4.49100726876108
"Nigg" -5 -5 -5 NA NA -5 NA NA NA NA -5 -1.12307636758034 1.73183265856925 1.26854343329874 0.117389090819239 -0.105924002406351 -0.914597665425258 -1.73609773503555 -0.186761156520413 0.164940880471455 1.0271672253337 1.60902299280252 1.35579366810768 1.60371456571975 1.02655907394049 1.97554372154488 1.78805341337161 NA 1.8665529244236 2.57646215606414 1.93575911590947 NA 2.67697124348997 2.86001570016776 NA 4.47405497380068 4.2558672468501 3.76001067884007 3.66918732641791 2.90970597525328 2.47406509616377 2.20976900965733 1.9695476662449 1.45731141874308 1.06099288538579 1.67003874106226 1.92608465932795 1.77027930830501 -0.209363673915097 1.38953104207205 1.45718874602005 1.84103091871044 0.19652404390531 0.129124596080497 0.517411001442145 0.810931872618108 -0.48766552456481 1.11503364144381 1.7688412759094 1.48667835825868 2.20861738679613 2.29911903628707 3.83025460421959 NA 4.4667781838303 4.84639511215731 3.29363646819866 3.7754759564034 3.49390345338532 3.31335822442404 2.99915587698608 3.6841178185297 4.47719919335261 5.24575126590023 4.59964262701543 5.77462259609136 2.62238264387837 3.80265806736143 4.42070278490411 NA 3.69736297655332 4.00124908726198 3.69550212926214 3.81554747996593 3.83162272552195 4.20297758762949 4.72306437501626 4.71101459185991 4.49304153578549 3.88210020634046 3.76598676200059 4.41753979120011 4.96853605646047 5.74321227855748 4.97904871907966 4.66179466688775
"Nigg - Aberdeen RI" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Nigg - Torry" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.81025476149375 -0.134477626101824 NA -0.236905276319104 1.62595580616963 2.36134685362064 0.617926844585431 -5 -0.92309922633805 -5 -5 -5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Oban" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.49549672013876 NA NA NA NA 3.87417426221101
"Paisley" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.75945171847154 3.26924609052889 3.11903692931642 4.38940551133021 2.94675665704348 2.97695916489593 1.6961583194116 NA 0.742429761438418 1.6630523848332 NA 0.933776586006348 1.65074224823945 0.957330239928596 0.019840399379035 2.29271771196807 3.28143203228221 2.39906685453859 2.43264436441831 2.77617968892391 2.82100626799196 3.68050479027774 NA 4.58230789479884 4.54323362761512 4.60931658349143 3.98887919143412 3.84315831292213 1.83873264893833 4.92029671382779 NA 6.11028242317766 5.91113213915672 5.51146400440098 4.95952663866071 4.56351898225792 4.10491915150646 NA 3.84739602677534 4.23487154170606 3.50690388910748 3.75396475623426 3.38416818439084 4.03945678445338 4.66988097333064 3.83108082105811 4.02214015681154 4.02045888048655 3.9039542007703 4.89929338243774 5.31275647040504 5.67826824705898 4.63331389005659 4.14788118252545
