,"Site","Year","Month","Week","x","LogNormalized"
"55","Allanfearn",2022,"01","01",59.8941497072324,4.09257883269272
"56","Allers",2022,"01","01","NA","NA"
"57","Alloa",2022,"01","01",155.882898587074,5.04910507528783
"58","Alva",2022,"01","01",197.129796672812,5.28386237814029
"59","Annan",2022,"01","01",35.4059483218442,3.5668798377145
"60","Ardoch",2022,"01","01",77.0680622478058,4.34468895671796
"61","Armadale",2022,"01","01",969.038970160788,6.87630482796629
"62","Banchory",2022,"01","01",66.4174886586659,4.19596040521671
"63","Banff",2022,"01","01",35.942684511365,3.58192557281649
"64","Bathgate",2022,"01","01",50.5188884921301,3.92234729589683
"65","Blackburn",2022,"01","01",49.1745594386534,3.89537640518371
"66","Blackridge",2022,"01","01",15.4124041711662,2.73517265086634
"67","Blackwood",2022,"01","01",44.9913111496468,3.8064693855635
"68","Blairgowrie",2022,"01","01",63.1239233161197,4.14509983107176
"69","Boness",2022,"01","01",163.583938077137,5.09732624133626
"70","Bothwellbank",2022,"01","01",182.939742834717,5.20915682449156
"71","Bowhouse",2022,"01","01",122.780664079313,4.81039954467761
"72","Buckie",2022,"01","01",30.1109926888515,3.40489031069318
"73","Carbarns",2022,"01","01",90.9429142844387,4.5102319941165
"74","Cumnock",2022,"01","01",210.818635988685,5.35099821877805
"75","Cupar",2022,"01","01",152.854814000538,5.02948854277408
"76","Dalbeattie",2022,"01","01","NA","NA"
"77","Daldowie",2022,"01","01",139.52079243447,4.93821363986408
"78","Dalmuir",2022,"01","01",113.57088833888,4.73242720882313
"79","Dalmuir - Auchinairn (6298)",2022,"01","01",288.56250322249,5.6649117114346
"80","Dalmuir - Auchinairn (6330)",2022,"01","01",54.4794978434484,3.99782444453461
"81","Denny",2022,"01","01",112.512196295002,4.7230616272795
"82","Dunblane",2022,"01","01",213.058830600274,5.36156832757451
"83","Dunfermline",2022,"01","01",85.6284287355588,4.45001733940763
"84","Dunoon",2022,"01","01",29.5639454523451,3.38655555985075
"85","East Calder",2022,"01","01",111.968457977829,4.71821720643332
"86","Erskine",2022,"01","01",108.295326507969,4.68486199987147
"87","Eyemouth",2022,"01","01",102.130379495423,4.62625022739063
"88","Falkirk",2022,"01","01",118.528406946371,4.77515265291311
"89","Fauldhouse",2022,"01","01",63.2861179254519,4.14766599902403
"90","Forfar",2022,"01","01",177.500334903117,5.17897249569181
"91","Fort William",2022,"01","01",33.670652025064,3.51662659814925
"92","Galashiels",2022,"01","01",41.8693709258458,3.73455455545785
"93","Girvan",2022,"01","01",75.2888424632125,4.3213319493676
"94","Guardbridge",2022,"01","01",22.7558320378867,3.12482146585776
"95","Haddington",2022,"01","01",58.0051416575513,4.06053165588543
"96","Hamilton",2022,"01","01",120.540907526945,4.7919891768713
"97","Harthill",2022,"01","01",56.0373283478461,4.02601804631106
"98","Hatton",2022,"01","01",114.675834832593,4.74210932044447
"99","Hatton - Fintry East",2022,"01","01",323.416159221063,5.77893991256467
"100","Hatton - Fintry North",2022,"01","01",107.246695060182,4.67513174204365
"101","Hatton - Fintry West",2022,"01","01","NA","NA"
"102","Hawick",2022,"01","01",85.6549878405904,4.45032745822445
"103","Helensburgh",2022,"01","01",221.492842571863,5.40039027551779
"104","Huntly",2022,"01","01",21.149015923348,3.0515933759629
"105","Inverclyde",2022,"01","01",113.619270600776,4.73285312747078
"106","Inverclyde - Gourock",2022,"01","01",137.341215668513,4.92246845467886
"107","Inverurie",2022,"01","01",101.517934087924,4.62023547339533
"108","Ironmill Bay",2022,"01","01",112.284569963202,4.72103645215455
"109","Jedburgh",2022,"01","01",18.0612774360144,2.89377027837855
"110","Kelso",2022,"01","01",49.7661387737545,3.90733480846152
"111","Kinneil",2022,"01","01",59.1126744729797,4.07944535950685
"112","Kirkcaldy",2022,"01","01",164.582328766304,5.10341092383019
"113","Kirkwall",2022,"01","01",87.9886504186165,4.47720783364481
"114","Lanark",2022,"01","01",36.2627731619516,3.59079168232371
"115","Langholm",2022,"01","01",44.5861482541164,3.79742323352495
"116","Largs",2022,"01","01",69.9283952685688,4.24747179377006
"117","Lerwick",2022,"01","01","NA","NA"
"118","Lesmahagow",2022,"01","01",97.1263690295104,4.5760129041304
"119","Levenmouth",2022,"01","01",107.08316728991,4.67360579694005
"120","Linlithgow",2022,"01","01",118.484312229301,4.77478056556073
"121","Lockerbie",2022,"01","01","NA","NA"
"122","Lossiemouth",2022,"01","01",64.8677510415855,4.17235059792637
"123","Mauldslie",2022,"01","01",28.403483597876,3.34651179954185
"124","Maybole",2022,"01","01",188.229798144423,5.2376635469476
"125","Meadowhead",2022,"01","01",62.3376703366159,4.13256590335884
"126","Meadowhead - Kilmarnock HMP",2022,"01","01",0,"-Inf"
"127","Montrose",2022,"01","01",34.3133969295628,3.53553585895179
"128","Neilston",2022,"01","01",168.464044992233,5.12672234418764
"129","New Cumnock",2022,"01","01",564.986931367854,6.33680260055655
"130","Newbridge",2022,"01","01",71.0397639443764,4.26323977582333
"131","Newburgh",2022,"01","01",241.719246407761,5.48777691386381
"132","Newport & Tayport",2022,"01","01",93.811822977366,4.54129089260405
"133","Newtown St Boswell",2022,"01","01",109.040142951658,4.69171609838942
"134","Nigg",2022,"01","01",145.336060451536,4.97904871907966
"135","Paisley",2022,"01","01",102.854347968443,4.63331389005659
"136","Paisley - Blackhall",2022,"01","01",54.0392073874561,3.98970984583892
"137","Paisley - Brediland",2022,"01","01",0,"-Inf"
"138","Peebles",2022,"01","01",52.0673449176784,3.95253797524056
"139","Penicuik",2022,"01","01",152.587815912716,5.02774027236465
"140","Perth",2022,"01","01",187.056889235559,5.23141279109992
"141","Philipshill",2022,"01","01",49.2723635346563,3.89736334647606
"142","Seafield",2022,"01","01",131.032002179725,4.87544158481513
