,2021-11-02,2021-08-26,2021-12-14,2021-03-30,2021-02-15,2021-01-07,2020-08-12,2020-12-06,2021-08-18,2021-06-23,2021-09-17,2020-09-30,2021-02-09,2020-10-14,2021-03-02,2020-06-04,2021-06-08,2021-12-01,2021-03-25,2020-07-06,2020-08-03,2021-04-16,2021-09-24,2021-06-29,2021-08-12,2022-01-05,2021-06-10,2021-03-08,2021-02-03,2021-01-15,2020-07-27,2021-07-30,2021-07-09,2021-04-08,2020-09-24,2020-06-10,2021-01-21,2021-12-13,2021-09-08,2021-05-31,2021-11-05,2022-01-10,2020-09-09,2021-02-12,2020-12-01,2021-08-02,2021-05-12,2021-10-21,2021-09-30,2021-07-07,2021-04-06,2020-11-23,2021-05-24,2021-04-30,2021-11-18,2021-06-03,2020-12-14,2020-08-31,2021-11-21,2020-08-08,2021-09-14,2021-07-27,2021-03-01,2020-11-03,2021-06-19,2021-11-16,2021-03-20,2020-10-21,2020-07-03,2021-12-04,2021-10-07,2021-09-01,2021-02-22,2020-12-08,2020-11-30,2021-08-09,2021-05-19,2020-11-11,2020-10-05,2020-08-26,2020-12-29,2020-09-21,2020-09-18,2020-06-15,2022-01-13,2021-12-10,2020-12-02,2021-02-11,2021-02-28,2021-07-20,2021-09-13,2021-10-19,2021-03-06,2020-11-04,2021-03-29,2021-06-04,2020-10-28,2021-05-23,2021-10-13,2021-09-20,2021-05-06,2021-04-12,2021-08-16,2021-06-14,2021-01-11,2021-12-28,2021-11-15,2021-07-12,2021-12-07,2021-03-23,2020-10-22,2020-08-05,2021-11-09,2021-04-21,2021-06-30,2020-08-19,2021-02-27,2021-10-25,2021-04-02,2021-08-06,2021-03-10,2020-09-17,2020-11-27,2020-07-15,2020-06-23,2021-08-27,2021-12-15,2021-11-03,2021-10-08,2021-03-31,2020-12-07,2021-01-06,2020-08-13,2021-09-10,2021-09-29,2021-06-24,2021-07-23,2021-03-05,2021-01-18,2020-06-03,2020-10-13,2021-06-09,2021-11-12,2021-03-24,2020-07-07,2022-01-06,2021-08-11,2021-10-14,2021-09-27,2021-04-15,2020-11-09,2020-12-31,2021-07-08,2021-04-09,2021-01-20,2020-09-25,2020-10-01,2020-08-22,2020-06-28,2021-10-01,2021-09-07,2021-02-24,2021-04-22,2020-09-06,2021-10-20,2021-08-03,2021-04-07,2021-05-13,2021-07-06,2021-03-15,2020-07-10,2020-06-26,2021-11-22,2021-05-27,2021-12-09,2020-12-17,2021-07-26,2021-09-15,2021-06-21,2021-06-18,2020-11-02,2020-10-16,2020-06-06,2021-11-11,2021-07-16,2020-10-26,2021-10-06,2021-02-23,2020-09-01,2021-01-08,2020-12-09,2021-10-29,2020-09-22,2020-10-06,2020-11-12,2021-01-27,2020-08-25,2020-06-16,2021-08-23,2022-01-12,2021-02-10,2020-12-03,2020-08-17,2021-11-07,2021-07-05,2021-03-16,2020-11-18,2021-05-10,2020-09-28,2020-09-11,2020-07-13,2021-07-19,2020-10-29,2021-07-29,2021-06-17,2021-05-05,2021-09-23,2021-01-12,2020-06-09,2021-02-04,2020-10-19,2020-07-20,2021-12-06,2021-05-28,2021-07-13,2021-03-22,2020-12-18,2020-10-23,2020-07-01,2021-10-05,2021-09-03,2021-04-26,2021-02-19,2020-09-02,2020-05-28,2021-02-20,2021-07-02,2021-05-17,2021-03-11,2020-08-28,2020-09-16,2020-07-14,2020-06-22,2020-11-26,2021-12-16,2021-08-24,2021-04-28,2021-01-05,2021-02-17,2020-12-04,2020-08-10,2021-06-25,2021-09-28,2021-01-19,2021-12-20,2020-06-02,2021-03-04,2020-10-12,2021-07-22,2020-11-06,2021-11-24,2021-08-31,2021-05-21,2020-12-11,2020-07-08,2021-04-14,2021-10-15,2022-01-07,2021-08-10,2021-02-01,2020-12-30,2021-01-17,2021-03-18,2020-11-16,2020-10-02,2020-08-21,2021-01-23,2021-04-23,2021-09-06,2021-02-25,2020-09-07,2021-10-27,2021-05-14,2021-07-01,2021-03-12,2021-08-04,2021-01-29,2020-11-25,2020-09-15,2020-10-31,2020-07-17,2021-11-23,2021-12-08,2021-05-26,2021-06-01,2020-12-16,2021-08-19,2021-09-16,2021-06-22,2021-02-08,2021-03-03,2020-10-15,2021-11-10,2021-11-29,2021-03-26,2020-10-27,2022-01-04,2021-06-28,2021-06-11,2021-08-13,2021-05-03,2021-03-09,2021-02-02,2021-01-14,2021-10-28,2021-01-26,2020-09-23,2020-06-17,2020-11-13,2020-10-07,2020-08-24,2022-01-11,2021-11-04,2021-09-09,2021-08-20,2020-08-14,2020-09-08,2021-10-22,2021-05-11,2021-03-17,2020-11-19,2021-04-05,2020-12-21,2020-09-10,2020-09-29,2020-11-20,2020-06-24,2021-06-02,2021-11-19,2021-05-25,2020-12-15,2020-08-09,2021-10-11,2021-05-04,2021-09-22,2021-07-28,2021-06-16,2021-04-10,2022-01-03,2021-01-13,2021-02-05,2020-06-08,2021-11-17,2020-08-07,2020-10-20,2020-06-30,2021-07-10,2021-10-04,2021-09-02,2021-04-27,2021-02-18,2020-05-29,2021-12-19,2020-09-03,2021-02-21,2021-05-18,2021-01-25,2020-11-10,2020-09-20,2021-08-25,2021-04-29,2021-11-01,2021-12-17,2021-01-04,2021-02-16,2020-08-11,2021-10-18,2021-04-19,2021-07-21,2021-03-07,2020-06-01,2020-07-28,2021-11-25,2021-08-30,2021-06-07,2021-05-20,2020-12-10,2021-04-13,2021-06-15,2021-10-12,2021-08-17,2021-05-07,2021-09-21,2021-12-29,2021-02-06,2021-03-19,2021-11-30,2021-01-22,2020-08-20,2020-11-17,2021-11-08,2021-04-20,2021-02-26,2020-08-18,2020-09-04,2021-10-26,2021-08-05,2021-04-01,2020-11-24,2020-10-09,2020-09-14,2020-06-19,2020-10-30
Hawick,,,,,,,,,28097,90782,,,,,354,,,98648,,,,,,,,,,,,,,,,,,,,,28458,,,,,690,10720.1087372807,,4787,,,961455,,,,,213626,,,,,,,,,1067.83666874473,,,,8703,,,,,,46942,,,2573,,,,51798,,,,,,,,,,,,,,,,,,47717,,,,,,,,,,,,,,,,36586,,,,,,,,,,,,,72898,,2124,,185436,,,131256,,,,,,753.828832271464,,301695,1041,,,,,,,,,,877,,12933,,,,,,,,,0,,,,,,,,,,,,,37390,,,,,,,,,6454.39445796907,,6326,,,,,7473.96346634178,,,3893,,,120606,,,,,,445.58649240978,12892,,,,,,,,2844.72318046916,0,,196615,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55307,563428,,,,,,66385,,,,,0,,,11563,,,,,,,,,,,,,,,,,30827,,,0,,,,68833,398,,,,,,,,,,,,5540.7214495504,143258,,,,,1296.39836850272,,,36091,63795,,,,,,,,,,,5498,,,,,,,,11577,,,,,,14559,,,,22251,91694,,,,,5439,,,,,0,,,123645,,,,,,,,,11284.108030077,,155165,,,,,6871,,,,55408,,,,,,,,,,,173948,,,,,,,,,,,,,0,0,,,,,30986,,,,
Helensburgh,,,,,,,,,,,,,,,,,3423.57111090149,,,,,,,3253.27934434486,,,,,,,,,,,2403,,,,,,71722,,,230990,,,1966,,,,,,,,,,,,,,,22123,,,,,,,,,,,,,,,678,,0,,3871.78026904137,,,,,,12884,,,,,,,,27059,,3763.24188958019,,,,,26832,,,,,141586,0,,,36441,,,,,,,,,15142,,,7772,,,,,,,,,,,,,7003.52869002381,40713,,,,,,115682,,,,,,,,,,8426.83024515406,,,,0,,,,,,,,42304,,,,,,,,40481,3009,,,,73612,,,,,,,,,,,0,30581,,,,3975.23426730199,,,0,,,,,,,,,,,,,,,,,,,3263,,,,,,,106599,,,28812,,,,,,,,,,,,,13762,,,,,,24719,,1176,,,,,,209144,,172661,,44852,,,91754,,0,,,,,,,9230.5,,,,24424,,,,,,977285,56401,,,,,,,15342,,,,,,,,7290,,,,,,,60947,,,,,133670,,,,,,,7822,,,,,2374.1119648508,,,,,,3482.18140270745,,,,,,,49627,,,,6236.98428794408,,,28066,,,,,,207269,,,,,,8180,0,,,,,,141026,,,85921,,,,,,,,,3922.83331202821,,62487,73199,,,,,,,,,,,,,,,,0,,,,,105312,,,,36142,0,,73147,,,,,50074,,,,,,,
Huntly,,,,,,,,,,4302.80397907062,,,,,,,,,,,,,,16611,23031,,,,,,,,3005.71607996748,,,,,,,,,,,,,,,,269050,,,,,,,,,,,,,10738,,,,,,,,,,214353,,,,,,,,,,,,,,,,,,28940,,,,,,0,,,,,,,,0,,,91790,,,,,,,,,,,107334,,,,,,,,550601,180475,42686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186798,105582,,,4617.95686404669,,,,161364,,,,,,23970,,,,,,,,78365,,,,,,,,,,,,,,,,,,,,,,,,,,,15361,1672.08681199387,,,,,,,,19032,,10079,,,,,,292831,,,,,,,,,,,,,,,34190,,,,,,,,,,,,,,,188764,,,,,,,,1893.5,,,,,,,,,,34182,,,332853,,19469,,90542,,,,,,,4219.19505521203,,,,21332,,,,,,34189,,,,28140,,0,,,,,,,,,,,,,,,36493,,,,,,,,,,,,,,602,,,,,,,,,,,,,,,,,,,,391355,,,,,,,,,,,,,,40092,,,,,,,,,,,,,0,,,,,,2788.622814864,,,791460,,,6947.59803537638,,,,50930,,,,,,,,,,,,
Inverclyde,,,,3124,,,,,135803,,260727,,,,,,,56909,,,,,,,27378,,16301,3255,,,,109694,,,,,,48645,137624,10574,150437,,,,,,,,,,8277,,,,,,,,102232,,97718,,,,,,,,,76307,,,12723,,,,,,,,97610,,,,,67946,,,13813,48628,,,,,,11689.8541596781,,5391,,72758,,2835,50142,9116.489191973,62520,,80634,,68885,,,,34723,,,,,,4314,,,,,,,124452,132890,69592,20897,,,,,,,,,16407,,,,,,5783,,,,59531,142612,,,,98061,6100,,,,,,,631878,,,,33545,,,,,,,,,,,,54454,,,,,,,,70184,,,,,,,40109,,,,,,,87646,54423,17942,,,28494,111648,13135,,,,,,,,,,2040,81958,,,15852,,,,5142,46185,,,,,28461,,,,,,,,7334,,,,,,,,,,233525,,,,45499,,,,,,,,,,200950,,,,4402,,112022,,,,30566,8012.96478540545,,,,68325,3519,,,,,16973,129859,1774,,21154,,,,,68390,,,,,,,27930,,,,,145200,4333,,,57719,,,,,,,,,,,,,,,,,,,,,12731,,,,31766,,,,,22026,79378,,18141,,,,,,3234.37297511856,,,,,,40877,,,,92110,37533,253459,2410,,,210566,,,,,,,,12892,42.0039023688443,,,8979,,52692,,,,,,68086,,9327.83225962909,6897,,,,62650,,1681,,313095,,,,,,,,,,,,67452,,,,,,,
Inverclyde - Gourock,10165,330788,12486,,,,,,,,,,,,,,,,,,,,,,,199240,,,,,,59146,160473,59238,,,,,,,,56903,,,,,,,,,27211,,,,40605,144433,,,,,,,,,,1382,,,,,29421,,,,,,,,,,,,,,,,,,,2166.36503947113,154482,21055,,,,,,,,,8909,96874,,,,,,,38504,,,,64605,,306343,,,,,,,,,,,,,,,,,,,,,,54875,,,,,809572,,,,,,,,,,,,28369,,,,,,,,,,,,309464,25580,351277,,,,,,,,,,,,111818,,,,92251,76945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195962,,,,,,,,,,,,,,37737,179903,,,,,,126284,,,,,,,,,,130221,,,,,,,44428,,,,,,,,,,,,,,,278205,,,,,,,,132025,,,,,12817,,115514,,,,,,,,,,167340,,,,,,14101,,,,,,,,74733,117133,,,,,,,,,,,,,,,,,,,,,,94495,23427,,,,,,,,,,,,,1081,,,,,,,,,,,93192,,,,,,,372138,,,,,43502,,,,,,,,231923,13908,,,,,,,,,,,,,,9364.33164783676,68658,,,,,,
Inverurie,,,,,,,,,,7864.89089691697,,,,,,,,,,,,,,,,,,,,,,47855,389075,,,,,,,,,,,,,,,,,,,,,422,,,,,,,218584,,,,,252431,,,,,,,,,,,,,,,,,,,,,,,,109973,,,,,,10529.8548334246,,,,,,,,3470.6043972341,,,,,,,,,,,28795,,,351522,,,,,,,,,145362,68104,,,,,,350198,,,,,,,,,,,,,32306,,,4987,,,,,,,,,,,1235415,,,,591190,,,37271,192207,,,,263259,,,,110066,,15579,19134,,,,,,,,,,,,,,,,,,,,,,,,,,,,26904,,,,,,,,,,,,,,,33250,10528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368369,,,,,,,,,,,,,,,,,,,,,533568,,,,,,,,,,,,432,,,,,,,,,43873,,,,239685,,745.526901761178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5666,,,,,,,,,,,,,,448251,570794,0,,,,,,3618,,,,,,149452,,,,,240360,,,,,,,,1340.05625556995,5264,,13370,,,,11055,,,,,169833,,,,129752,,,,,,,,,,,,
Ironmill Bay,,,105380,25497,,,,,,17133,,,,,16288,,4462.04624485547,,16172,,,,,80219,,,,27375,6896,,,,11393,,,,,,,,,,,,,,4111,21410,,,2744,,6623,0,,,,,,,,89532,,,,,,,,,,,,,,,,,,,,,,,,88004,,,,82605,,9926,,,96596,8591.42926408575,,,,,,,,,,,117547,,,,,,,,,,,76348,,,,,,,,,,,,,,,,,,,64945,,,,,,67720,,,141852,,,,4474,,,,2456,,,,,,42402,152881,4393,,,,,,,,,,,65073,7469,,,,43107,,54206,,,,,64264,,,,,,,59823,,,,,,,,,1189,,,,12170,,,55175,,,,,,,,0,,,,,,,108801,,52641,,,,,,,,,,,,,700,,,,,,,,,,,,,,80608,,,,,,,,,,,,,,,,,,,,,,,,,,,,7576,,,,474128,,8307.08022504875,8982,,,,,,,,47509,,,,,,25654,,,,2643,,127031,,3544.91050443335,,,17973,,,,,,,,,,,150305,143080,,,,,,8733.81036334724,,,,,,,,,,,,,,,,,,,,,,,83908,,,,,,77367,2944,,,,,,,,,,,,52604,21121,,,,,,,,,,,,,774,,,11420.7336741471,,,961,,,,17165,71447,,,,157497,,,,,,,,,,,,
Jedburgh,,,,,,,,,,,,,,,,,,,,,,,,,,21003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201544,,,,,,,,,,,,,,,89040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62069,,,,,,,,,,,,,,,,,,,,,,,,,40110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337450,,,,,,,,,,,,,,,,26223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelso,,,220036,,,,,,0,10400.120570431,,,,,,,,,0,,,,,,,68710,0,,,,,,,,,,,,135542,,,,,,,,0,7414.04865252361,5572.58258344556,40824,,,,,,0,,,,,,,,,,59688,,,,,,,,,,,3925,,,,,,,,,,,,,,,,,,,,,,,,628,,,0,,,,,51373,,,,,,15495,,,,,,,,,,,,,63963,,0,,,,,,14594,,,,,,,19782,323,,,,,,0,,,10722,0,,,,,,,,,,,9038.93453645309,,0,4977,,,,,,0,,,,35011,,,,,,11811,,,4901.21473090661,,,,,39923,,,,,,,,62191,,,,,,,,,,,,,,17405,286.284468418227,,41296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,49054,15351,,,,314,,,,,,,,,,,,,,,,,,73750,,,,,,,,32013,30299,0,,,,54319,,,,,,,,,52428,,2938.57198022617,,,,,,89550,,,,,,,152439,18152,67391,,,,,,,,,,,,,,0,,,,,,,21962,,,,,,,,204594,,,,,,80130,,,,,,,,,,,,0,,,,,,,,11992,,,,,,,666,,,,,,477,,,,,,,,,,,,,,,,0,,,,,
Kincardine,,,,0,,,,,,,,,,,3115,,,,6115,,,,,5821.66110418927,,,,6651,318594,,,,,,,,,,,,,,,,,,,,,,,,1991,,,,,,,,,,20759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4690,,,,,,,27566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11908,,,,,,,,22377,,,,,,0,41041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231346,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1843,,,,,,,,,,,,,,,,,51210,,,,6293.47208340463,,,16876,,,,,,,10978,17129,,,,,,,,,,2702,,,,,,,47683,,,,,,,,,,,,,,,,,,186539,,,,,,,,,,,,,,1188,,,,,,,,,,,,,,,,454,63553,,,,,,,,,,,,,,,,,,,,,,,,,,,5993,,,,0,,,,109946,,,,,,,,,,,,,,,,,
Kinneil,,,,,,,,,,,,,,,,,,,,,,,,,,56923,,,,,,,,,,,,183656,,,296021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130962,,,,,,,,,,,,,,,,,,,,,159931,,,,,,,,,,,,,,,,,,,,612145,144020,,,,,,,,,,,,,,,177913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86657,,,,,,,,,,63914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449719,,,,,,,,,,,,,,155850,,,,,,,,,,,,,,,,,,,32288,413153,,,,,,,,,,,,,,,,,,,,,,,,,,,,263716,,,,,,,,,,,,
Kircaldy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirkcaldy,,,274228,,,,,,,182206,275281,,,,18226,,72559,,27986,,,,184319,228325,157089,,,,12091,,,185980,,16870,,,,,,,151488,336905,,,,,45828,,,,36378,,,,,,,,,,,136756,,,,,,,,,,,,,,,,,,,,,,,,,,,,228266,,100587,,,,92777,,,,,,,,,,,406614,,,,,,,,,,,176988,71595,,6659,,,,,,324202,128901,226509,,,,,,,,180499,,,,,,284014,,,,,283322,,15209,,,,,,,,,,90879,1789912,50616,,,,,,,,,,,197797,10273,,,,347556,,131147,,,,,189797,,,,,,,105940,,,,,,,,,16041,,,,287425,,,14790,,,,,,,,28927,,,,,,,243509,,121387,,,,,,,,21391,,,,,23599,,,,,,,,,,,,,,160713,317908,,291605,,,,,,303966,211211,,,,,,358838,,,,,,,,,,,,55791,,,,258867,,70003,46997,,,,,,124017,,4411,,,,,,,,195731,,38506,,214741,,64633,,,11415,,,,,,,,,,,,552020,,,,99869,,67888,,,,,,,,,388796,15591,,,,,,,,,,,,,210931,,,,,,701213,14655,41515,,,,,,,,,,8400,84007,259436,,,,,,,,,,,,,,,,22247,228072,,21471,344445,,,43821,,,,,241046,,,,,,,38636,,,,,
Kirkwall,8765.28096807697,,,0,0,1062.14513510018,6066,,80590,,,0,0,,,,6436.72833440337,15416,,,,,,13224,5910.37603743552,,,0,0,,,,,0,,,,,,0,,23036,0,,0,,0,19860,16365,,0,0,0,,136805,0,,,,,,18027,0,,,,,,,,17800,22317,0,373.815327140136,0,,0,0,,4418,,516.5,,,,,0,,,11457,,,,0,712,,,,,,0,0,,,1982.18928018422,,,,,0,0,,36319,0,,,,,,,,,,,,,4583.90670690548,,,0,0,452,,,,33033,,,2895,,,0,,0,,77521,,,,,,,13430,,516,,,,,,,0,,,,12762,0,700,9605,0,,,,317,8845.367696558,,,,6072.98117298862,,0,,,,,,,3480,,,318.047601238895,,,,0,,,,,12747,0,,,,,0,0,,,,,,986.032283468405,,2247.01266664055,,19378,558.832207280251,0,,,,,,58392,0,,,,,,0,,0,,,,,,,,,,,,20943,0,497.052123354262,0,,,,,1264,,,758,0,,,32602,,,,,968,,116370,,,,,,0,,,,,,,,18938,,4932.90822945823,,25372,,0,,,,,7234.65733896065,,,0,53285,,,,0,,40174,,,,,,,,,0,0,0,,3570,,0,,,,,25876,73920,,,,,,0,0,,,,,,,,,,0,,,0,,,,,,,,,97096,,,,,,,,,,,,,0,0,,,,,,,,380,,,,,,,,,,,,,0,3469.96155840319,12850,,,20735,,,,,,36871,,,,,,,,,,0,,0,,
Lanark,,,,,38818,,,,136108,51084,,,,,,,,,,,,,,,,,,58277,,,,,,,,,,,,,19334,,,,,,,,,11460,,,,,,40004,,,,,,108909,,,,,,,,,,,,,,,,,,,,,,,,,,74165,,,,,,,,,,,,,0,,,,,,,,,,,,,,27687,,,,10910,,,,,,,,,,,,,,,,,,,,,,,,48636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184799,,63779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42849,,,,,17298,,,,,,,,1195,,,,,,,,,,,,,,,,16013,,,,,,,,,,,,,,,,18103,,,3126.35460613673,,,,,,791669,,,,,,,,,,,,,,,,,,,,,,64385,,,,5706,,51584,,6425.21915182262,,,,,55489,,,,,,,,,,,,,,,,,,22343,,,,,,,68979,2822,,,,,,,,,,,,,,,,,,,,651,,,,,,,,,,,,,,,,,,,23777,,,,,234979,,,,,41809,,,,,167773,,,,,,,,,,,,,,,,,,,
Langholm,,,,,,,,,,6310.78998987433,,,,,,,0,,,,,,,125287,22243,,,,,,,,,,,,,,,,,,,,,59976,,,,13506,,,,,,0,,,,,,,,,,,,,,,,,,,,12184,,,,,,,,,,5570.79307492979,,,,,464692,14774,,,,,,,,412849,,,,,,,9725,,,,,,,,,,,,,4317.5,,,,,,39693,9890,35743,,,,,,,,,,,,,,,,,,44742,,,,,,,,,,,,,,,1636393,,,,57341,,,,42788,,,,48057,0,,,172819,,0,,,,,,,,,,,,,27518,,,,,,,11215,,,,,,,,,,,,,,,,,0,,,,,,,,,38535,,,,,4845.74207187044,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,28178,,,,,,,,,,,,,,,,,,,,,,,225862,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,56261,0,,,,,,0,,,,,,,,,,,,,0,,,,,,37790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13730,,,,,,,,,,,,
Largs,,,55971,,,,,,,35465,,,,,33858,,0,72619,,,,,80725,42228,,,,29929,,,,,,39396,,,,,,,,,,24467,,,,12333,,3172.1164563818,,,0,,19402,0,,,,,,18216,,,,,,,,,,45449,,,,,,,,,,,,,,,,,,21927,,,,,,,,,,,576,,,17615,,,,10009,39608,,,,,,,,,,,,,,,,,,,10725,,1809,,,,,,,9125.76275156721,,,,,0,,,,80784,,,,,,,,,,,,,,,122063,6138,,,,,18123,1297,13538,,,,,,,,,105307,,,,,,56604,,,14262,5934,,,,,,,,,,,,,13317,,,,,,,,,,,,,,,,,,,,,,,,23635,,,,,13448,,,,,,,,0,,,,,,,,,1830,,20329,,,,,,,,,,,,36837,,,,,22213,,,,,,,,,,,,,,,,,515,,,,,,,,,,,,,,,124552,5915.33703263059,,35075,,36994,,,,,25401,,,,17572,,,25034,,,,,,,66583,,83440,,,,12947,,992.145795818991,,,,,,,,692,,0,,,,,,,,,,,,,,,,,,,27529,1832,30948,,,,,0,,,,,,17379,,,,,,,,,,,58730,,,,,,5678.20602730343,,,1648,,,,,67718,,,,,,,,,30782,,,,,,,
Lerwick,,,,0,,,,,,,,0,0,5219.24959835789,,,,,,,,,,3796.79308035828,,,,,,,,15315,,0,0,0,,6590.5688361373,6092.52132768232,4110,,,0,,,2280.30324248796,,,,,,0,,,,201.185851805508,,,,,25749,,0,0,,,,,,,,,0,,,3391,,0,,0,,,,,,,0,,,10938,,1178.40337286721,,,,,28534,,,15097,,0,0,6344.36814489156,,,15342,7880.16125751137,,0,,,,0,,,,,,,0,,,,,,10196,,,0,0,642.233385041453,,,4583.14046028408,,,,,,,543.290771709101,,,,,,,10147,,,,,,5325,,,,,,,0,,,,4131.39382389538,,,4384.59166525401,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,0,486,1962,,,,29466,,,,,,20514,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,3065.94314539876,,,,,,,,1839,,,0,,,,,2893.64712498977,,,,,,,2275,,,,,,,,,,20830,,,,,,,,,0,,,,86054,,,,0,,,,,0,,,,,,,5271.18458449706,,,,,0,0,,3303,,,,,,,,,,,,,4735,0,,,,,,,,,,,,,4252.9567218555,,5866.69970107432,,,,,,,,,,,,,0,,0,,,,,,0,,,,,,,,,,,1183.46206542547,,,,,,,,,,,0,618.766438921541,698.624988361916,0,,,6697.37183121586,,,,,,,1240.01171871971,,,0,,0,,,0,0,,,
Lesmahagow,,,76005,,501371,,,,19242,,,,,,,,,,,,,,,6812.9593761034,,,,,,,,,85544,0,,,,,,,104721,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47302,,,,,2351,,,,,,480,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,43179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51969,154126,,,,,,,,,,622995,,,,,,,,,,,,,24175,,,,,,,,,,,,,,,,,23560,,60888,,,,,197298,,,,,5670.18622156359,,,,,,,,0,29348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3485.01566269282,,,,,,127113,,,,,,,,,,,,,,,,,,,,0,,50697,,,,,,144060,,0,,,,,,,,,,,,,,,,,,,,1315,,,,,,,,,,188771,1958,,,,,,,,,,,,,,,,,,,,5829,,,,,,,,,,,,,,,,,,,,,,,,508016,,,,,6998.40368856976,,,,,187619,,,126510,,,,,,,,,,,,,,,,
