"","name","location_name","flow_rate","population_served","time","system_setting","sampling_frequency","institution_type","N1","N1_presence","N1_limit","N1_unit","Longitude","Latitude"
"1061","UK_SC_Site86_S50","Peebles, Borders, Scotland, GB",NA,8352,1629849600000,"sewershed","","",32348,"presence",1316,"gc/L",-3.19283,55.65194
"1062","UK_SC_Site86_S51","Peebles, Borders, Scotland, GB",NA,8352,1630540800000,"sewershed","","",72992,"presence",1316,"gc/L",-3.19283,55.65194
"1063","UK_SC_Site86_S52","Peebles, Borders, Scotland, GB",NA,8352,1631059200000,"sewershed","","",28457,"presence",1316,"gc/L",-3.19283,55.65194
"1064","UK_SC_Site86_S53","Peebles, Borders, Scotland, GB",NA,8352,1632268800000,"sewershed","","",658,"presence",1316,"gc/L",-3.19283,55.65194
"1065","UK_SC_Site86_S54","Peebles, Borders, Scotland, GB",NA,8352,1632873600000,"sewershed","","",658,"presence",1316,"gc/L",-3.19283,55.65194
"1066","UK_SC_Site86_S55","Peebles, Borders, Scotland, GB",NA,8352,1633478400000,"sewershed","","",658,"presence",1316,"gc/L",-3.19283,55.65194
"1067","UK_SC_Site86_S56","Peebles, Borders, Scotland, GB",NA,8352,1633996800000,"sewershed","","",37029,"presence",1316,"gc/L",-3.19283,55.65194
"1068","UK_SC_Site86_S57","Peebles, Borders, Scotland, GB",NA,8352,1634083200000,"sewershed","","",70005,"presence",1316,"gc/L",-3.19283,55.65194
"1069","UK_SC_Site86_S58","Peebles, Borders, Scotland, GB",NA,8352,1.634688e+12,"sewershed","","",34595,"presence",1316,"gc/L",-3.19283,55.65194
"1070","UK_SC_Site86_S59","Peebles, Borders, Scotland, GB",NA,8352,1635897600000,"sewershed","","",30276,"presence",1316,"gc/L",-3.19283,55.65194
"1071","UK_SC_Site86_S60","Peebles, Borders, Scotland, GB",NA,8352,1636675200000,"sewershed","","",25383,"presence",1316,"gc/L",-3.19283,55.65194
"1072","UK_SC_Site86_S61","Peebles, Borders, Scotland, GB",NA,8352,1.63728e+12,"sewershed","","",102401,"presence",1316,"gc/L",-3.19283,55.65194
"1073","UK_SC_Site86_S62","Peebles, Borders, Scotland, GB",NA,8352,1639094400000,"sewershed","","",22307,"presence",1316,"gc/L",-3.19283,55.65194
"1074","UK_SC_Site86_S63","Peebles, Borders, Scotland, GB",NA,8352,1641254400000,"sewershed","","",42659,"presence",1316,"gc/L",-3.19283,55.65194
"1075","UK_SC_Site93_S1","Selkirk, Borders, Scotland, GB",NA,5621,1.616544e+12,"sewershed","","",0,"absence",1316,"gc/L",-2.840674,55.547756
"1076","UK_SC_Site93_S2","Selkirk, Borders, Scotland, GB",NA,5621,1616630400000,"sewershed","","",0,"absence",1316,"gc/L",-2.840674,55.547756
"1077","UK_SC_Site93_S3","Selkirk, Borders, Scotland, GB",NA,5621,1617148800000,"sewershed","","",1768,"presence",1316,"gc/L",-2.840674,55.547756
"1078","UK_SC_Site93_S4","Selkirk, Borders, Scotland, GB",NA,5621,1617235200000,"sewershed","","",0,"absence",1316,"gc/L",-2.840674,55.547756
"1079","UK_SC_Site93_S5","Selkirk, Borders, Scotland, GB",NA,5621,1617753600000,"sewershed","","",0,"absence",1316,"gc/L",-2.840674,55.547756
"1080","UK_SC_Site93_S6","Selkirk, Borders, Scotland, GB",NA,5621,1617926400000,"sewershed","","",2346,"presence",1316,"gc/L",-2.840674,55.547756
"1081","UK_SC_Site93_S7","Selkirk, Borders, Scotland, GB",NA,5621,1618358400000,"sewershed","","",0,"absence",1316,"gc/L",-2.840674,55.547756
"1082","UK_SC_Site93_S8","Selkirk, Borders, Scotland, GB",NA,5621,1618444800000,"sewershed","","",0,"absence",1316,"gc/L",-2.840674,55.547756
"1083","UK_SC_Site93_S9","Selkirk, Borders, Scotland, GB",NA,5621,1.619568e+12,"sewershed","","",0,"absence",1316,"gc/L",-2.840674,55.547756
"1084","UK_SC_Site93_S10","Selkirk, Borders, Scotland, GB",NA,5621,1619654400000,"sewershed","","",0,"absence",1316,"gc/L",-2.840674,55.547756
"1085","UK_SC_Site93_S11","Selkirk, Borders, Scotland, GB",NA,5621,1620259200000,"sewershed","","",0,"absence",1316,"gc/L",-2.840674,55.547756
"1086","UK_SC_Site93_S12","Selkirk, Borders, Scotland, GB",NA,5621,1620345600000,"sewershed","","",0,"absence",1316,"gc/L",-2.840674,55.547756
"1087","UK_SC_Site93_S13","Selkirk, Borders, Scotland, GB",NA,5621,1620777600000,"sewershed","","",0,"absence",1316,"gc/L",-2.840674,55.547756
"1088","UK_SC_Site93_S14","Selkirk, Borders, Scotland, GB",NA,5621,1.620864e+12,"sewershed","","",5137,"presence",1316,"gc/L",-2.840674,55.547756
"1089","UK_SC_Site93_S15","Selkirk, Borders, Scotland, GB",NA,5621,1621382400000,"sewershed","","",658,"presence",1316,"gc/L",-2.840674,55.547756
"1090","UK_SC_Site93_S16","Selkirk, Borders, Scotland, GB",NA,5621,1621468800000,"sewershed","","",658,"presence",1316,"gc/L",-2.840674,55.547756
"1091","UK_SC_Site93_S17","Selkirk, Borders, Scotland, GB",NA,5621,1621987200000,"sewershed","","",0,"absence",1316,"gc/L",-2.840674,55.547756
"1092","UK_SC_Site93_S18","Selkirk, Borders, Scotland, GB",NA,5621,1622073600000,"sewershed","","",0,"absence",1316,"gc/L",-2.840674,55.547756
"1093","UK_SC_Site93_S19","Selkirk, Borders, Scotland, GB",NA,5621,1.622592e+12,"sewershed","","",0,"absence",1316,"gc/L",-2.840674,55.547756
"1094","UK_SC_Site93_S20","Selkirk, Borders, Scotland, GB",NA,5621,1625011200000,"sewershed","","",26994,"presence",1316,"gc/L",-2.840674,55.547756
"1095","UK_SC_Site93_S21","Selkirk, Borders, Scotland, GB",NA,5621,1625097600000,"sewershed","","",70591,"presence",1316,"gc/L",-2.840674,55.547756
"1096","UK_SC_Site93_S22","Selkirk, Borders, Scotland, GB",NA,5621,1.625616e+12,"sewershed","","",15906,"presence",1316,"gc/L",-2.840674,55.547756
"1097","UK_SC_Site93_S23","Selkirk, Borders, Scotland, GB",NA,5621,1626825600000,"sewershed","","",20722,"presence",1316,"gc/L",-2.840674,55.547756
"1098","UK_SC_Site93_S24","Selkirk, Borders, Scotland, GB",NA,5621,1627603200000,"sewershed","","",0,"absence",1316,"gc/L",-2.840674,55.547756
"1099","UK_SC_Site93_S25","Selkirk, Borders, Scotland, GB",NA,5621,1.630368e+12,"sewershed","","",59180,"presence",1316,"gc/L",-2.840674,55.547756
"1100","UK_SC_Site93_S26","Selkirk, Borders, Scotland, GB",NA,5621,1630540800000,"sewershed","","",89895,"presence",1316,"gc/L",-2.840674,55.547756
"1101","UK_SC_Site93_S27","Selkirk, Borders, Scotland, GB",NA,5621,1631059200000,"sewershed","","",151848,"presence",1316,"gc/L",-2.840674,55.547756
"1102","UK_SC_Site93_S28","Selkirk, Borders, Scotland, GB",NA,5621,1631145600000,"sewershed","","",95527,"presence",1316,"gc/L",-2.840674,55.547756
"1103","UK_SC_Site93_S29","Selkirk, Borders, Scotland, GB",NA,5621,1.631664e+12,"sewershed","","",13500,"presence",1316,"gc/L",-2.840674,55.547756
"1104","UK_SC_Site93_S30","Selkirk, Borders, Scotland, GB",NA,5621,1632873600000,"sewershed","","",38786,"presence",1316,"gc/L",-2.840674,55.547756
"1105","UK_SC_Site93_S31","Selkirk, Borders, Scotland, GB",NA,5621,1633478400000,"sewershed","","",12065,"presence",1316,"gc/L",-2.840674,55.547756
"1106","UK_SC_Site93_S32","Selkirk, Borders, Scotland, GB",NA,5621,1.634688e+12,"sewershed","","",19790,"presence",1316,"gc/L",-2.840674,55.547756
"1107","UK_SC_Site93_S33","Selkirk, Borders, Scotland, GB",NA,5621,1634774400000,"sewershed","","",170750,"presence",1316,"gc/L",-2.840674,55.547756
"1108","UK_SC_Site93_S34","Selkirk, Borders, Scotland, GB",NA,5621,1635379200000,"sewershed","","",86053,"presence",1316,"gc/L",-2.840674,55.547756
"1109","UK_SC_Site93_S35","Selkirk, Borders, Scotland, GB",NA,5621,1635465600000,"sewershed","","",27597,"presence",1316,"gc/L",-2.840674,55.547756
"1110","UK_SC_Site93_S36","Selkirk, Borders, Scotland, GB",NA,5621,1635897600000,"sewershed","","",658,"presence",1316,"gc/L",-2.840674,55.547756
"1111","UK_SC_Site93_S37","Selkirk, Borders, Scotland, GB",NA,5621,1.635984e+12,"sewershed","","",658,"presence",1316,"gc/L",-2.840674,55.547756
"1112","UK_SC_Site93_S38","Selkirk, Borders, Scotland, GB",NA,5621,1636588800000,"sewershed","","",15021,"presence",1316,"gc/L",-2.840674,55.547756
"1113","UK_SC_Site93_S39","Selkirk, Borders, Scotland, GB",NA,5621,1636675200000,"sewershed","","",180534,"presence",1316,"gc/L",-2.840674,55.547756
"1114","UK_SC_Site93_S40","Selkirk, Borders, Scotland, GB",NA,5621,1.63728e+12,"sewershed","","",64969,"presence",1316,"gc/L",-2.840674,55.547756
"1115","UK_SC_Site93_S41","Selkirk, Borders, Scotland, GB",NA,5621,1637798400000,"sewershed","","",68584,"presence",1316,"gc/L",-2.840674,55.547756
"1116","UK_SC_Site93_S42","Selkirk, Borders, Scotland, GB",NA,5621,1639094400000,"sewershed","","",8305,"presence",1316,"gc/L",-2.840674,55.547756
"1117","UK_SC_Site93_S43","Selkirk, Borders, Scotland, GB",NA,5621,1641427200000,"sewershed","","",60977,"presence",1316,"gc/L",-2.840674,55.547756
"1118","UK_SC_Site5_S1","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1.590624e+12,"sewershed","","",0,"absence",1316,"gc/L",-5.117405,56.80486
"1119","UK_SC_Site5_S2","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1597795200000,"sewershed","","",0,"absence",1316,"gc/L",-5.117405,56.80486
"1120","UK_SC_Site5_S3","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1598227200000,"sewershed","","",0,"absence",1316,"gc/L",-5.117405,56.80486
"1121","UK_SC_Site5_S4","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1598918400000,"sewershed","","",0,"absence",1316,"gc/L",-5.117405,56.80486
"1122","UK_SC_Site5_S5","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1599436800000,"sewershed","","",0,"absence",1316,"gc/L",-5.117405,56.80486
"1123","UK_SC_Site5_S6","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1.600128e+12,"sewershed","","",0,"absence",1316,"gc/L",-5.117405,56.80486
"1124","UK_SC_Site5_S7","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1600819200000,"sewershed","","",658,"presence",1316,"gc/L",-5.117405,56.80486
"1125","UK_SC_Site5_S8","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1601251200000,"sewershed","","",0,"absence",1316,"gc/L",-5.117405,56.80486
"1126","UK_SC_Site5_S9","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1601942400000,"sewershed","","",0,"absence",1316,"gc/L",-5.117405,56.80486
"1127","UK_SC_Site5_S10","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1602547200000,"sewershed","","",1290,"presence",1316,"gc/L",-5.117405,56.80486
"1128","UK_SC_Site5_S11","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1.603152e+12,"sewershed","","",658,"presence",1316,"gc/L",-5.117405,56.80486
"1129","UK_SC_Site5_S12","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1603756800000,"sewershed","","",1779,"presence",1316,"gc/L",-5.117405,56.80486
"1130","UK_SC_Site5_S13","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1604361600000,"sewershed","","",2180,"presence",1316,"gc/L",-5.117405,56.80486
"1131","UK_SC_Site5_S14","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1604966400000,"sewershed","","",4477,"presence",1316,"gc/L",-5.117405,56.80486
"1132","UK_SC_Site5_S15","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1605830400000,"sewershed","","",14299,"presence",1316,"gc/L",-5.117405,56.80486
"1133","UK_SC_Site5_S16","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1606348800000,"sewershed","","",658,"presence",1316,"gc/L",-5.117405,56.80486
"1134","UK_SC_Site5_S17","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1606780800000,"sewershed","","",0,"absence",1316,"gc/L",-5.117405,56.80486
"1135","UK_SC_Site5_S18","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1607299200000,"sewershed","","",0,"absence",1316,"gc/L",-5.117405,56.80486
"1136","UK_SC_Site5_S19","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1609977600000,"sewershed","","",1193430,"presence",1316,"gc/L",-5.117405,56.80486
"1137","UK_SC_Site5_S20","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1.610496e+12,"sewershed","","",332249,"presence",1316,"gc/L",-5.117405,56.80486
"1138","UK_SC_Site5_S21","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1611273600000,"sewershed","","",17339,"presence",1316,"gc/L",-5.117405,56.80486
"1139","UK_SC_Site5_S22","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1611878400000,"sewershed","","",24242,"presence",1316,"gc/L",-5.117405,56.80486
"1140","UK_SC_Site5_S23","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1612483200000,"sewershed","","",5983,"presence",1316,"gc/L",-5.117405,56.80486
"1141","UK_SC_Site5_S24","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1612915200000,"sewershed","","",26815,"presence",1316,"gc/L",-5.117405,56.80486
"1142","UK_SC_Site5_S25","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1613865600000,"sewershed","","",658,"presence",1316,"gc/L",-5.117405,56.80486
"1143","UK_SC_Site5_S26","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1614038400000,"sewershed","","",658,"presence",1316,"gc/L",-5.117405,56.80486
"1144","UK_SC_Site5_S27","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1614643200000,"sewershed","","",0,"absence",1316,"gc/L",-5.117405,56.80486
"1145","UK_SC_Site5_S28","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1615161600000,"sewershed","","",24599,"presence",1316,"gc/L",-5.117405,56.80486
"1146","UK_SC_Site5_S29","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1615766400000,"sewershed","","",5785,"presence",1316,"gc/L",-5.117405,56.80486
"1147","UK_SC_Site5_S30","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1616457600000,"sewershed","","",658,"presence",1316,"gc/L",-5.117405,56.80486
"1148","UK_SC_Site5_S31","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1617667200000,"sewershed","","",0,"absence",1316,"gc/L",-5.117405,56.80486
"1149","UK_SC_Site5_S32","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1618185600000,"sewershed","","",658,"presence",1316,"gc/L",-5.117405,56.80486
"1150","UK_SC_Site5_S33","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1619395200000,"sewershed","","",1544,"presence",1316,"gc/L",-5.117405,56.80486
"1151","UK_SC_Site5_S34","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1620172800000,"sewershed","","",2982,"presence",1316,"gc/L",-5.117405,56.80486
"1152","UK_SC_Site5_S35","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1620604800000,"sewershed","","",658,"presence",1316,"gc/L",-5.117405,56.80486
"1153","UK_SC_Site5_S36","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1621209600000,"sewershed","","",2585,"presence",1316,"gc/L",-5.117405,56.80486
"1154","UK_SC_Site5_S37","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1621814400000,"sewershed","","",0,"absence",1316,"gc/L",-5.117405,56.80486
"1155","UK_SC_Site5_S38","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1622678400000,"sewershed","","",11181,"presence",1316,"gc/L",-5.117405,56.80486
"1156","UK_SC_Site5_S39","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1623715200000,"sewershed","","",37858,"presence",1316,"gc/L",-5.117405,56.80486
"1157","UK_SC_Site5_S40","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1.62432e+12,"sewershed","","",13711,"presence",1316,"gc/L",-5.117405,56.80486
"1158","UK_SC_Site5_S41","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1625097600000,"sewershed","","",61889,"presence",1316,"gc/L",-5.117405,56.80486
"1159","UK_SC_Site5_S42","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1625443200000,"sewershed","","",305215,"presence",1316,"gc/L",-5.117405,56.80486
"1160","UK_SC_Site5_S43","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1626652800000,"sewershed","","",100038,"presence",1316,"gc/L",-5.117405,56.80486
"1161","UK_SC_Site5_S44","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1627948800000,"sewershed","","",43863,"presence",1316,"gc/L",-5.117405,56.80486
"1162","UK_SC_Site5_S45","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1628553600000,"sewershed","","",69593,"presence",1316,"gc/L",-5.117405,56.80486
"1163","UK_SC_Site5_S46","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1629158400000,"sewershed","","",104566,"presence",1316,"gc/L",-5.117405,56.80486
"1164","UK_SC_Site5_S47","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1.629936e+12,"sewershed","","",517191,"presence",1316,"gc/L",-5.117405,56.80486
"1165","UK_SC_Site5_S48","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1630454400000,"sewershed","","",191324,"presence",1316,"gc/L",-5.117405,56.80486
"1166","UK_SC_Site5_S49","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1630972800000,"sewershed","","",897852,"presence",1316,"gc/L",-5.117405,56.80486
"1167","UK_SC_Site5_S50","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1631491200000,"sewershed","","",433865,"presence",1316,"gc/L",-5.117405,56.80486
"1168","UK_SC_Site5_S51","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1632182400000,"sewershed","","",58011,"presence",1316,"gc/L",-5.117405,56.80486
"1169","UK_SC_Site5_S52","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1632700800000,"sewershed","","",79165,"presence",1316,"gc/L",-5.117405,56.80486
"1170","UK_SC_Site5_S53","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1633478400000,"sewershed","","",53707,"presence",1316,"gc/L",-5.117405,56.80486
"1171","UK_SC_Site5_S54","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1633996800000,"sewershed","","",25463,"presence",1316,"gc/L",-5.117405,56.80486
"1172","UK_SC_Site5_S55","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1634083200000,"sewershed","","",54792,"presence",1316,"gc/L",-5.117405,56.80486
"1173","UK_SC_Site5_S56","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1.634256e+12,"sewershed","","",184988,"presence",1316,"gc/L",-5.117405,56.80486
"1174","UK_SC_Site5_S57","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1.634688e+12,"sewershed","","",7675,"presence",1316,"gc/L",-5.117405,56.80486
"1175","UK_SC_Site5_S58","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1.63512e+12,"sewershed","","",37555,"presence",1316,"gc/L",-5.117405,56.80486
"1176","UK_SC_Site5_S59","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1635724800000,"sewershed","","",15515,"presence",1316,"gc/L",-5.117405,56.80486
"1177","UK_SC_Site5_S60","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1636329600000,"sewershed","","",62032,"presence",1316,"gc/L",-5.117405,56.80486
"1178","UK_SC_Site5_S61","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1636934400000,"sewershed","","",218826,"presence",1316,"gc/L",-5.117405,56.80486
"1179","UK_SC_Site5_S62","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1637539200000,"sewershed","","",275562,"presence",1316,"gc/L",-5.117405,56.80486
"1180","UK_SC_Site5_S63","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1638230400000,"sewershed","","",156725,"presence",1316,"gc/L",-5.117405,56.80486
"1181","UK_SC_Site5_S64","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1639094400000,"sewershed","","",658,"presence",1316,"gc/L",-5.117405,56.80486
"1182","UK_SC_Site5_S65","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1639699200000,"sewershed","","",42869,"presence",1316,"gc/L",-5.117405,56.80486
"1183","UK_SC_Site5_S66","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1639958400000,"sewershed","","",43925,"presence",1316,"gc/L",-5.117405,56.80486
"1184","UK_SC_Site5_S67","Annan, Dumfries and Galloway, Scotland, GB",NA,8256,1641254400000,"sewershed","","",32705,"presence",1316,"gc/L",-5.117405,56.80486
"1185","UK_SC_Site26_S1","Dalbeattie, Dumfries and Galloway, Scotland, GB",NA,4227,1597622400000,"sewershed","","",0,"absence",1316,"gc/L",-3.82297,54.93339
"1186","UK_SC_Site26_S2","Dalbeattie, Dumfries and Galloway, Scotland, GB",NA,4227,1598227200000,"sewershed","","",0,"absence",1316,"gc/L",-3.82297,54.93339
"1187","UK_SC_Site26_S3","Dalbeattie, Dumfries and Galloway, Scotland, GB",NA,4227,1600041600000,"sewershed","","",0,"absence",1316,"gc/L",-3.82297,54.93339
"1188","UK_SC_Site26_S4","Dalbeattie, Dumfries and Galloway, Scotland, GB",NA,4227,1600646400000,"sewershed","","",658,"presence",1316,"gc/L",-3.82297,54.93339
"1189","UK_SC_Site26_S5","Dalbeattie, Dumfries and Galloway, Scotland, GB",NA,4227,1601337600000,"sewershed","","",20441,"presence",1316,"gc/L",-3.82297,54.93339
"1190","UK_SC_Site26_S6","Dalbeattie, Dumfries and Galloway, Scotland, GB",NA,4227,1.601856e+12,"sewershed","","",5493,"presence",1316,"gc/L",-3.82297,54.93339
"1191","UK_SC_Site26_S7","Dalbeattie, Dumfries and Galloway, Scotland, GB",NA,4227,1602547200000,"sewershed","","",12905,"presence",1316,"gc/L",-3.82297,54.93339
"1192","UK_SC_Site26_S8","Dalbeattie, Dumfries and Galloway, Scotland, GB",NA,4227,1.603152e+12,"sewershed","","",2498,"presence",1316,"gc/L",-3.82297,54.93339
"1193","UK_SC_Site26_S9","Dalbeattie, Dumfries and Galloway, Scotland, GB",NA,4227,1603756800000,"sewershed","","",658,"presence",1316,"gc/L",-3.82297,54.93339
