,2021-02-15,2021-12-14,2021-11-02,2022-01-17,2021-08-26,2021-01-07,2021-03-30,2020-12-06,2020-08-12,2021-06-23,2021-03-02,2020-10-14,2021-08-18,1899-12-31,2021-09-17,2021-02-09,2020-09-30,2020-06-04,2021-03-25,2020-07-06,2021-12-01,2021-06-08,2020-08-03,2022-01-05,2022-02-04,2021-03-08,2021-06-29,2021-06-10,2021-01-15,2021-09-24,2021-04-16,2021-08-12,2021-02-03,2020-07-27,2021-01-21,2022-01-31,2021-04-08,2021-07-09,2021-07-30,2020-06-10,2020-09-24,2021-05-31,2021-09-08,2021-12-13,2022-01-10,2021-11-05,2020-09-09,2021-02-12,2020-12-01,2021-10-21,2021-04-06,2021-05-12,2021-07-07,2021-09-30,2021-08-02,2020-11-23,2022-01-27,2021-11-18,2020-12-14,2021-05-24,2021-06-03,2021-04-30,2020-08-31,2020-08-08,2021-11-21,2021-07-27,2021-09-14,2021-03-01,2020-11-03,2021-06-19,2021-11-16,2020-10-21,2020-07-03,2021-03-20,2021-12-04,2021-02-22,2021-10-07,2021-09-01,2022-01-19,2020-11-30,2020-12-08,2021-05-19,2020-09-21,2020-10-05,2020-08-26,2020-11-11,2020-09-18,2021-08-09,2020-12-29,2020-06-15,2022-01-13,2021-02-11,2021-12-10,2020-12-02,2021-02-28,2021-07-20,2021-09-13,2021-10-19,2020-11-04,2021-03-06,2021-03-29,2021-06-04,2022-01-20,2020-10-28,2021-05-23,2021-06-14,2021-09-20,2021-10-13,2021-04-12,2021-01-11,2021-05-06,2021-08-16,2021-12-28,2021-03-23,2021-07-12,2021-12-07,2021-11-15,2020-10-22,2020-08-05,2021-11-09,2021-06-30,2020-08-19,2021-04-21,2021-02-27,2021-04-02,2021-10-25,2021-03-10,2020-11-27,2021-08-06,2020-06-23,2020-07-15,2020-09-17,2021-03-31,2021-12-15,2021-11-03,2021-08-27,2020-12-07,2021-01-06,2021-10-08,2020-08-13,2021-07-23,2021-03-05,2021-09-29,2021-01-18,2022-02-09,2021-06-24,2020-06-03,2021-09-10,2020-10-13,2021-06-09,2021-03-24,2021-11-12,2020-07-07,2021-10-14,2022-02-07,2021-09-27,2021-08-11,2022-01-06,2021-04-15,2020-11-09,2020-12-31,2021-07-08,2021-04-09,2020-06-28,2021-01-20,2020-09-25,2020-10-01,2020-08-22,2021-10-01,2021-02-24,2021-09-07,2021-04-22,2020-09-06,2021-04-07,2021-07-06,2021-10-20,2021-03-15,2021-05-13,2021-08-03,2020-06-26,2020-07-10,2021-11-22,2020-12-17,2021-05-27,2021-12-09,2022-01-24,2021-06-21,2021-07-26,2021-09-15,2021-06-18,2020-11-02,2020-10-16,2020-06-06,2021-11-11,2020-10-26,2021-07-16,2021-02-23,2022-01-18,2021-01-08,2021-10-06,2020-09-01,2020-12-09,2021-01-27,2020-09-22,2020-08-25,2020-10-06,2021-10-29,2020-11-12,2020-06-16,2021-08-23,2021-02-10,2022-01-12,2020-12-03,2020-08-17,2021-11-07,2021-05-10,2021-07-05,2021-03-16,2020-11-18,2020-09-28,2020-07-13,2020-09-11,2021-07-19,2020-10-29,2022-01-21,2021-07-29,2021-09-23,2021-05-05,2021-02-04,2021-06-17,2020-06-09,2022-02-03,2021-01-12,2020-10-19,2020-07-20,2021-05-28,2021-12-06,2021-03-22,2021-07-13,2020-10-23,2020-07-01,2020-12-18,2021-04-26,2021-09-03,2021-02-19,2021-10-05,2020-05-28,2020-09-02,2021-02-20,2021-03-11,2021-05-17,2020-08-28,2020-09-16,2021-07-02,2020-06-22,2020-07-14,2020-11-26,2021-12-16,2021-04-28,2021-02-17,2021-08-24,2020-12-04,2021-01-05,2020-08-10,2021-12-20,2021-03-04,2021-09-28,2021-06-25,2021-01-19,2022-02-08,2021-07-22,2020-10-12,2020-11-06,2020-06-02,2021-08-31,2021-05-21,2021-11-24,2020-12-11,2020-07-08,2021-04-14,2020-12-30,2021-02-01,2021-08-10,2021-10-15,2022-01-07,2021-01-17,2021-03-18,2020-10-02,2020-08-21,2020-11-16,2021-01-23,2021-02-25,2021-09-06,2020-09-07,2021-04-23,2021-01-29,2021-03-12,2021-07-01,2021-10-27,2021-05-14,2021-08-04,2020-11-25,2020-07-17,2020-09-15,2020-10-31,2021-05-26,2021-11-23,2021-12-08,2021-06-01,2020-12-16,2022-01-25,2021-09-16,2021-02-08,2021-03-03,2021-08-19,2021-06-22,2020-10-15,2021-11-29,2021-11-10,2021-03-26,2020-10-27,2021-06-28,2021-05-03,2021-06-11,2022-01-04,2021-03-09,2021-02-02,2021-08-13,2021-01-14,2021-10-28,2021-01-26,2020-09-23,2020-08-24,2020-10-07,2020-11-13,2020-06-17,2021-11-04,2021-09-09,2020-09-08,2021-08-20,2022-01-11,2020-08-14,2021-03-17,2021-05-11,2020-12-21,2021-04-05,2020-09-29,2020-11-19,2021-10-22,2020-06-24,2020-09-10,2020-11-20,2021-06-02,2020-12-15,2021-05-25,2021-11-19,2022-01-26,2020-08-09,2021-06-16,2021-01-13,2021-02-05,2021-05-04,2022-02-02,2021-10-11,2022-01-03,2021-09-22,2021-07-28,2020-06-08,2021-04-10,2021-11-17,2022-01-28,2020-06-30,2020-08-07,2020-10-20,2021-07-10,2021-02-18,2021-04-27,2021-10-04,2021-09-02,2020-05-29,2021-02-21,2021-12-19,2020-09-03,2021-01-25,2020-11-10,2021-05-18,2020-09-20,2021-12-17,2021-01-04,2021-11-01,2021-04-29,2022-01-14,2021-08-25,2021-02-16,2020-08-11,2021-10-18,2021-07-21,2021-04-19,2020-07-28,2021-03-07,2020-06-01,2021-11-25,2021-06-07,2021-08-30,2021-05-20,2020-12-10,2021-09-21,2021-04-13,2022-02-01,2021-12-29,2021-06-15,2021-05-07,2021-10-12,2021-08-17,2021-02-06,2021-11-30,2021-01-22,2021-03-19,2020-11-17,2020-08-20,2021-11-08,2021-02-26,2020-08-18,2020-09-04,2021-04-20,2021-10-26,2021-04-01,2020-11-24,2021-08-05,2020-10-30,2020-09-14,2020-10-09,2020-06-19
Kincardine,,,,,,,NA,,,,1.95,,,,,,,,3.65,,,NA,,,,4.26,3.15,NA,,,,,338.13,,,,,,,,,,,,,,,,,,NA,,,,,,,,,1.35,,,,,,,,13.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09,NA,,,,NA,,,15.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.68,,,,,,,23.28,,,,,28.93,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.29,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,NA,,,,,,,,1.05,,,,,,,,,,,,,,,,40.33,,,,33.69,,3.43,,,,,,,,9.12,,,10.34,,,,,,,NA,,,,1.63,,,,,,27.12,,,,,,,,,,,,,,,,,119.36,,,,,,,,,,,,,,,,NA,,,1.02,,,,,,,,,,,,,,49.76,0.25,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,3.25,,,,0,,,,,,69.12,,,,,,,,,,,,,,,
Kinneil,,,,,,,,,,,,,,,,,,,,,NA,,,59.11,124,,,,,,,,,,,96.11,,,,,,,,109.17,,171.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.8,,,,,,,,,,,,,,83.12,,,,,,,,,,,,,,,,,,,,,,,,92.39,,,,,,,,,,,,,,,,,336.89,97.93,,,,,,,,,,72.62,,,,,,,98.18,,,9.43,,,,,,,,,,,,,,,,,,,,,,,,,,,153.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.58,,,,,,,,,,,44.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.23,,,,,,,,,,,,,,84.41,76.42,,,,,,,,,,,,,,,,,230.85,,33.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.48,,,,,,,,,,,,
Kirkcaldy,,124.44,,118.92,,,,,,78.13,11.6,,,,117.33,,,,12.76,,,32.72,,,,,109.21,,,83.49,,91.92,9.81,,,NA,7.13,NA,118.32,,,,,,181.77,74.99,,,,,15.78,25.3,,,,,31.25,,,,,,,,,59.97,,,,,,,,,,,,,169.98,,,,,,,,,,,,,,,,,92.8,,81.75,,,,42.55,,,,,,,,,,,,,,,197.23,,,,,,,,30.69,93.09,3.53,,,,,,,153.24,72.24,,,,112.95,,76.68,,,,118.55,,,,,,,130.29,,135.83,80.5,,,NA,6.26,,,,,,,,,,79.52,26.73,801.98,,,,,,,,,,,84.83,,6.43,,77.27,,,159.17,56.86,,,,,,84.96,,,,,,,,,,,131.5,,,,7.37,66.5,,,,7.75,158.43,,,,,,,,64.71,,,15.82,,,,100.03,,,,,124.54,,56.47,,,,,,10.69,,,,,,10.76,,,,,,,,,,,,,,132.08,,192.92,88.61,,,,,,,88.65,,131.1,,,,,,,,187.75,,,,,,,30.62,,,,51.83,,111.93,,,30.7,,,,,,,71.53,2.12,,,,,,,,,,95.76,17.33,,,,29.04,141.42,5.54,,,,,,,,,,,,233.23,,,,,32.55,,,,,,52.47,,,,,,13.69,172.58,81.45,,,,,,27.65,,,,,,,99.41,,,,,,20.76,6.03,,297.96,,,,,,,,,117.7,,64.02,3.58,103.9,,,,,,,,,,,,,,,152.23,,,,9.92,11.23,102.7,,,,,20.05,,,114.67,,,,,,16.57,,,,,,
Kirkwall,0,,11.48,,,0.83,0,,3.16,,,,42.21,,,0,0,,,,18.5,5.35,,,,0,6.29,,,,,3.42,0,,,41.42,0,,,,,0,,,22.18,,0,,0,19.75,0,0,,12.74,,0,,153.95,,0,0,,,,,11.5,,0,,,,,,,,0,16.79,18.56,12.15,0,0.59,0,0.27,,1.98,0,,,,,,,,0,,5.94,,,0,,0.49,,,,,,,,0,2.08,0,,,0,,,,0,,24.52,,,0,,,,,,,,,,0,3.81,,,0,0.29,,,,,,2.99,,27.47,,,,0,0,,,,67.45,,,64.46,,,,7.22,,,0.55,,,,,0,,,,0,4.73,,0,0.9,6.11,,,,,0.26,8.36,,3.54,,,,0,,,,,,2.38,,,,,0.51,,,,,,0,,,0,9.98,,,,,,0,0,,,,,0.91,,,16.76,,,1.87,0,52.17,0.58,,,,,0,29.67,,,,0,,,,,0,,,,,,,,,,,0,0,11.46,,0.34,,,0.63,,,1.35,,,0,,,,,27.11,,,0.67,,,,,111.52,,,,,0,,,,,,,,4.1,23.27,,12.19,0,,,,,,7.17,,0,,,,0,29.64,,,,58.37,,,,,,,0,0,,0,,3.67,,,,,0,25.94,36.46,,,,,0,,,,,0,,,,,,0,,,,,,,,0,,,,,,,,122.91,,,,,,,NA,,,,,,,0,,0,,,,,,,,0.33,,,,,,,,,,,,,17,0,,,2.07,,10.69,,,,,,,30.66,,,,,,,,0,,,0,,
Lanark,29,,,,,,,,,28.51,,,80.94,,,,,,,,NA,,,,,48.32,,,,,,,,,,24.9,,,,,,,,,,14,,,,NA,,,6.61,,,,,,,,22.65,,,,,62.99,,,,,,,,,,,,,69.04,,,,,,,,,,,,,59.6,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,15.63,,,,7.14,,,,,,,,,,,,,,,,,,,,,,,,,,,35.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,NA,,,,,,,,135.96,,50.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1,,,,,,,13.09,,,,,0.75,,,,,,,NA,,,,,,,,,,,15.46,47.12,,,,,,,,,,,,22.99,,,,,2.06,,,,,,433.49,,,,,,,,,,,,,,,,,,,,,42.96,,,,,,3.88,,,,3.51,36.26,,,,65.27,,NA,,,,,,,,,,,,,NA,,14.08,,,,,,,,,1.78,46.09,,,,,,,,,,NA,,,,,,,,,,,0.35,,,,,,,,,,,,,,,188.97,,,,,12.69,,,,,,,136.87,,,,,,109.75,24.02,,,,,,,,,,,,,,,,,,,,,,
Langholm,,,,,,,,,,3.78,,,,,,,,,,,,0,,,47.26,,66.71,NA,,,,15.63,,,,,,,,,,,,,,,,,,,,,37.54,,34.49,,,,,,0,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,9.92,,,,,6.76,,,,279.85,16.85,,,,,,,,,270.48,,,,NA,,,,,,11.06,,,,,,,,,,,,2.73,,,,,11.61,47.99,17.14,,,,,,,,,101.35,,,,,,,,,,,,,44.59,,,,,,,,,,,,,940,,,,30.01,76,,,,,,40.01,,0,,,0,93.85,,NA,,,,,,NA,,113.17,,,,,,,,,146.11,,,9.63,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,22.37,,,,,,,18.55,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,23.32,,,,,,,,,,,,,,,,,,,,,127.17,,,,,,,,,,,0,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,NA,,NA,,,,,,,,,,,,,,,0,,,,0,,,,NA,,,,31.7,,,0,20.01,,,,,,,,,,,,,,,0,,,,91.57,,,,,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,12.88,,,,,,,,,,,,
Largs,,55.6,,,,,NA,,,24.62,17.59,,,,,,,,,,63.87,0,,NA,,14.15,37.28,,,48.68,,,,,,,28.39,,,,,,,NA,,,,19.13,,11.03,,,2.78,,,,,18.75,,0,0,,,,,10.92,,,,,,,,,,,,28.4,,,,,,,,,,,,,,,,,,18.64,,,,,NA,,,,,11.58,,,,,0.46,,,,7.84,46.02,,,,,,,,,,,,,,,,,1.35,,11.55,,,,,,5.05,,,,,,,,,0,NA,,,,,,,69.93,,,,,,,,,,,,5,67.61,,,13.01,12.24,,,1.08,,,,,,,,,,,70.65,,,,,54.64,,,4.86,,,14.08,,,,,,,,,,,10.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,,,,,,,14.89,,,,,0,,,,,,,,1.23,16.62,,,,,,,,,,,,,,,,,35.79,,,15.6,,,,,,,,,,,,,,,,,,,,0.42,,,,,,,,,,,,80.83,,28.39,,9.59,,,33.93,NA,,22.59,,,,9.23,,,,26.59,,,,,,,,53.06,,,95.61,,1.2,,,,,,11.62,,,,0.64,,0,,,,,,,,0,,,,,,,,NA,,,,,25.26,1.15,,17.28,,,,,,,0,,,,18.22,,,,,,,,,,,,55.54,,,,,,,,,3.87,1.31,,,,71.1,,,,,,,,,,31.47,,,,,,,
Lerwick,,,NA,,,NA,0,,,NA,,1.78,,,,0,0,,,,NA,,,,,NA,1.14,,,,,,NA,,,NA,0,,8.58,0,0,1.19,3.42,5.43,,NA,0,,,,NA,,,,0.65,0,,,,NA,0.11,,,,,,8.05,0,0,,NA,,,,,0,,,,,,,,,0,0,,0.93,,,,,,0,,6.13,,0.66,,,NA,,,17.26,,1.78,8.46,,0,NA,NA,0,,0,4.42,NA,11.01,,,NA,,,0,,,,0,,,,,,0,5.72,,,0,0.22,,,,,2.57,NA,,,,,,0.3,NA,,,,30.37,5.69,,NA,,,,,,,4.5,,,,,0,,,,NA,1.34,,0,,1.17,,,,,,,,NA,,,,,,,,,,NA,NA,,,,0,,,,,,,,,0,,,,,0.64,,0,0.66,,,,16.52,,,,,,,,,,11.01,,,,NA,0,,,,,NA,,,0,,0,,,,,,,,,,,NA,NA,1.72,,NA,,,0,,,2.03,20.35,,,,,1.62,,NA,,,NA,,,1.28,,,,,,,,,,11.68,,,,,,,,,0,,,,,52.51,,,0,,,,0,,,,NA,,,,1.66,,,,NA,0,,0,,1.57,,,,,,,,,,NA,,0,1.82,,,,,,,,,,,NA,,,,,,,NA,,2.38,,3.29,,,,,,,,,,,0,0,,,,,,NA,,0,,,,,,,,NA,,0.66,,,,,,,,,,,,0,NA,3.41,0.17,,0.39,0,,,,,,,1.05,,0,,,0,,0,,,,0,
Lesmahagow,499.44,43.54,,,,,,,,,,,9.28,,,,,,,,,,,,,,3.05,,,,,,,,,,0,58.32,,,,,,,,83.98,,,,NA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,,,,,2.79,,,,,,,,,,0.29,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,36.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.09,97.72,,,,,,,,677.86,,,,,,,,,,,,,,22.48,,,,,,,,,,,,,,,,,,127.35,,,,37.24,,,,,,134.71,,,,,,,3.47,,,,50.63,0,,,,,,,,,,,,,,,,,,,23.32,,,,,,,,,,,,,,,,,2.84,,,,,,52.6,,,,,,,,,,,,,,,,,,,,,42.19,,0,,,,NA,,,,0,97.13,,,,,,,,,,,,,,,,,,,0.83,,,,,,,,,,,1,104.9,,,,,,,,,,,,,,,,,,,,,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,305.14,,,,,,125.25,4.52,,,,,73.52,,,,,,,,,,,,,,,,,
Levenmouth,,94.46,,53.07,,25.5,,,,9.31,6.3,34.14,,,,,6.31,0,11.13,,30.09,1.25,,77.6,,,34.58,,24.37,,,,25.78,,2.01,57.96,2.68,NA,,0,1.13,,,,155.77,32.77,0,,34.85,,12.46,3.77,,,,25.6,8.78,63.48,22.11,,,,0,,,,,,30.51,,,17.53,,,,,,,54.96,54.2,30.16,,6.08,2.95,,9.07,1.28,,72.91,0,,,47.61,12.47,,36.42,,,18.42,,,5.74,10.89,12.31,,,,,,41.04,,,,,,65.48,100.29,,,,,0,,,8.47,,2.07,,,,,,,132.63,30.15,,6.1,23.75,,,77.88,,,26.59,119.59,,,,9.41,,,61.79,,39.18,67.02,,,NA,2.2,20.8,,,,,2.23,3.32,,,,20.13,,,0,,,,,,,,,58.22,,2.45,,27.49,,,,2.64,41.57,22.03,,47.31,23.93,40.27,,,37.22,,0,9.28,,1.8,1.41,3.64,,,0,,15.14,NA,,0,,0.27,51.09,,8.42,7.42,,0.98,,,45.78,,,3.97,,,0,,,21.6,,,123.9,,43.56,38.61,,,,,6.56,,0,,,,1.22,0,0,,,,,,,,,36.43,21.74,0,222.08,,,14.73,23.59,,,,12.82,,,,59.8,15.85,,,,,,,NA,,,3.59,0.84,,,3.99,,,,52.46,,82.71,,,,,,0.27,,,,NA,3.44,22.87,,,,,,,,,34.91,8.23,8.85,,,5.05,136.57,9.21,,,45.6,,,0.48,,1.73,12.78,,42.67,,0,,14.7,0,2.44,,,,,,,,,24.25,,18.73,0.98,78.59,NA,0,,,,,7.15,76.83,,,,0,,76.68,21.8,0,,31.88,,,0.36,,,,,,,,26.39,,,108.86,,44.04,3.74,127.29,,,,,,,,,,NA,,,6.53,,,,NA,NA,6.05,3.52,29.16,,,NA,22.05,12.94,40.37,,63.25,,0,0,,,4.23,42.57,,85.84,1.03,,0
Linlithgow,,111.33,74.93,,,,,,,10.33,0.38,,13.65,,,,,,,,,,,118.48,49,,,,,,,,1.11,,,,,,,,,0.19,207.71,,,,,1.54,,,0.68,,,,,,,99.03,15.84,,,,,,,36.13,238.6,0.38,,,48.91,,,,,,,,,,,3.4,,,,,,52.91,,,49.95,11.96,,,,31.49,,,,,9.81,,32.08,,,3.42,,,,17.45,,,,2.57,102.68,128.81,,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,15.79,,,,,,,,,,,,43.8,,,,,,,147.65,1.48,,,,1.05,58.82,77.21,,,,,,,,0.74,207.36,,12.46,,,,,,,,,,,,,,,,5.36,,,,,,,,,,,,,0.95,,,,,,,,,,28.07,178.83,0.26,9.4,,,,,,,0,,,,,,,0.26,73.76,,63.8,,,,5.68,,,,,,,,98.8,0.22,,,,44.02,,455.86,,,,,130.7,,,,,96.14,23.56,,,,0.28,,,,,,,2.36,,,,,,,,,9.66,6.46,27.46,33.63,,,,,,,,112.94,,,,,223.01,,,,,,,,,,20.69,,,,,,,,14.09,,,,,,,170.1,,,,,,1.81,0.65,6.47,,,,231.31,,,,0.91,,,,,,2.32,,,0,,,,,,,,,,,,,,3.49,,,,,,,,,,,,,,,,,,1.35,,,,,,,,158.01,8.91,,,,,1.76,63.75,,,,,,,211.6,21.04,,,,,7.77,,,,,,,,,,,
Loch Ryan,,,,,,,,,,,,,,,,,,,,,,,,,18.46,,,1,,,,4.38,,,,,,40.96,,,,,169.67,17.22,,,,,,,,,34.29,,,,29.07,,,,,,,,,37.77,53.68,,,,13.36,,,,,,29.71,,,,,,,,,,,,,,30.5,,,,,44.51,91.01,,,,,0,,,,,23.44,,,,,2.56,,,,,18.23,,,,,,,,,,,,,,,,,26.42,16.76,99.05,,,,,11.81,,,,10.68,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,11.39,,,76.15,,,,,,,,,,,,,,4.27,,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.34,,,,,3.52,,,,,,,,,,,,,,,,,,,,,,,,30.11,,,,,,,2.71,,,,,,,100.68,,,,,,,,,,,,,,,,,,,,,,,,16.99,,,,,,,,117.33,14.04,,,,,,,,2.44,,,,,,,,,,,,27.74,,,,,,,,,,125.53,,30.14,18.2,,,,,,,,,,,,,,,,,,0.44,,,,,,,,4.75,,,,,,,,,,,,236.52,,,,,,,,,,,NA,0.69,,,,,,,,,,,,0,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,
Lockerbie,,16.09,,,145.52,9.04,,,,,0,3.07,,,,1.96,,,0,,NA,,,,23.82,0,,NA,,,,,,,,,0,,,,,,,,152.62,,,,,,0,0,17.16,,,,,,,0,0,,,,,,39.08,,,,,,,,,NA,1.71,69.35,,,,0,0.6,0,,,0.29,,,,,,15.23,0,,,150.99,,,,0,,15.35,,,,29.35,41.3,0.18,,,,,0,,6.19,112.29,,,,,0,,,,,3.08,9.33,,,,,0,,7.43,,,,,,,,,,46.72,0,,,2.3,,,,,,7.79,64.71,21.3,,,,,,,,,0,0,,,NA,NA,,,,,12.01,0,,3.19,,,42.98,,0,,,,,,0,7.08,2.77,,,,,0,35.78,10.75,,0,,,0,,0,,235.95,,,,,,,,0,60.99,,2.19,0,,0,3.18,,,,,0,,,,,,1.43,,,,,2.52,,,,0,,,2.41,,,,,0,,0,,,,,,,,23.32,0.43,,,171.61,0,51.4,,0,,,2.26,,,,,7.43,1.09,,0,,,30.6,32,,,,0.81,,,,,,8.96,,55.13,,11.04,,,,,,0,,,,,,4.14,,,1.95,,71.88,0,,,8.14,,3.79,,,,NA,,,,10.5,111.64,5.15,0,0,,,,,152.67,,,,,0.97,,,,0.42,,,,,1.62,0,,,,,,,4.24,0,,13.71,,,,,,,54.33,48.26,,,,,,,,55.24,,0,,,,8.75,,,68.77,,NA,,26.29,,,,42.74,19.48,,,,,,0.21,,,,33.7,,,,0.33,,61.08,63.85,3.87,,8.8,,,,78.31,,,,,,,59.88,38.33,,0,,
Lossiemouth,1.7,NA,27.61,,,,,,,NA,,,16.19,,57.29,,,,,,,,,,,3.5,,,,,4.6,,NA,,,,,24.84,NA,,,0,34.75,,,,,0.71,,,0.66,,13.48,,9.94,,NA,NA,,2.22,,3.4,,,,,,3.84,,,,,,,,NA,,30.24,,,,0.72,,,,,,12.3,,,NA,,,,,24.2,51.71,,,,6.58,0,9.28,,,1.06,27.46,NA,2.48,,,47.64,,,13.12,NA,,,,NA,,,1.67,,1.56,NA,0,,9.69,,,,2.14,,,22.29,,,,,19.02,0.59,,,,,,,,0,0.44,,,,,,10.45,39.85,,,,,2.87,,,,,,,NA,,,,6.75,,NA,0.12,7.4,,,,,,,NA,,1.23,33.57,,0.24,,,,NA,,28.67,NA,NA,,31.83,,,,,,,NA,,,21.76,NA,,,,,4.47,18.38,,,,,,,,,,,3.08,,,,24.99,,,,0.27,,1.35,,,,,4.87,141.17,NA,,,,,,3.07,,,,,,,NA,1.49,1.14,,,,,,,,1.16,,53.16,,,,,,2.29,,,,3.32,,,,67.07,,,,,,,,,,,4.59,,1.09,,NA,1.45,23.68,,,,,1.25,NA,,,,,,5.98,0.68,,,,,,4.75,,2.45,21.08,NA,127.12,,,14.47,,,,,,,,,NA,,,10.09,NA,,NA,,,,,,NA,,,,1.76,,,,,,1.1,,NA,,,33.19,27.63,,20.85,,,,,,,,,,,NA,,,,,,,,,,,,,,,23.33,,,NA,,2.75,,,,NA,0,89.82,,,,,NA,,,6.77,,,,NA,,0.67,,,,5.06,,,,,,,,,,,
Mauldslie,55.56,,,,,,,,,,,,,,,,,,,,,,,,,8.6,,,,,,,,,,,,42.1,,,,,,,,75.37,,,,88.76,,,,,,,,,,,1.09,,,,,55.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.13,2.43,,,,,,,,,,9.97,,,,9.42,,,,,,,,,,,,,,,,,,,,,,,,,,,122.72,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.91,,26.17,,,,,,,,,,,199.32,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.95,,,,,10.34,,,,,,,53.63,,,,,,,494.45,,,31.67,75.53,,,,,,,,,,,,,77.95,,,,,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,16.96,,,,,,10.76,,,,4.82,28.4,,,,,,10.71,,,,,,,,,,,,,6.64,,,,,,,,,,,5.8,59.37,,,,,,,,,,,,,9.5,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,91.11,,,,,,,447.1,,,,,,,48.96,,,,,,,,,,,,,,,,,,,,,,
Maybole,,,,,,NA,1.14,,,,,,,,,,,,,,,,,,,0,53.96,,,,,,1.8,,,,,,,,,,233.36,,,,,,,,0,,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,0.26,,,,,,,,,,30.83,,,,6.97,354.14,,,,,,,,,,78.18,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.91,,,,,3.46,,216.17,,,,,,,,,,,,,,,,,,,,,,,35.11,,21.17,,,,,181.57,,,,,,,,,,,,,,,0,,,2.68,,,,,,,,,,,,,,,,0.63,,,,,,,,,,,,,,,,142.25,,,,,129.51,0,29.39,,,,,,0.7,,,,,,,,,,,,,,0,,,,,,245.69,,,,13.74,,,,,,249.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,2.94,,,,,,,,,188.23,,,,10.08,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,18.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
