,2021-02-15,2021-12-14,2021-11-02,2022-01-17,2021-08-26,2021-01-07,2021-03-30,2020-12-06,2020-08-12,2021-06-23,2021-03-02,2020-10-14,2021-08-18,1899-12-31,2021-09-17,2021-02-09,2020-09-30,2020-06-04,2021-03-25,2020-07-06,2021-12-01,2021-06-08,2020-08-03,2022-01-05,2022-02-04,2021-03-08,2021-06-29,2021-06-10,2021-01-15,2021-09-24,2021-04-16,2021-08-12,2021-02-03,2020-07-27,2021-01-21,2022-01-31,2021-04-08,2021-07-09,2021-07-30,2020-06-10,2020-09-24,2021-05-31,2021-09-08,2021-12-13,2022-01-10,2021-11-05,2020-09-09,2021-02-12,2020-12-01,2021-10-21,2021-04-06,2021-05-12,2021-07-07,2021-09-30,2021-08-02,2020-11-23,2022-01-27,2021-11-18,2020-12-14,2021-05-24,2021-06-03,2021-04-30,2020-08-31,2020-08-08,2021-11-21,2021-07-27,2021-09-14,2021-03-01,2020-11-03,2021-06-19,2021-11-16,2020-10-21,2020-07-03,2021-03-20,2021-12-04,2021-02-22,2021-10-07,2021-09-01,2022-01-19,2020-11-30,2020-12-08,2021-05-19,2020-09-21,2020-10-05,2020-08-26,2020-11-11,2020-09-18,2021-08-09,2020-12-29,2020-06-15,2022-01-13,2021-02-11,2021-12-10,2020-12-02,2021-02-28,2021-07-20,2021-09-13,2021-10-19,2020-11-04,2021-03-06,2021-03-29,2021-06-04,2022-01-20,2020-10-28,2021-05-23,2021-06-14,2021-09-20,2021-10-13,2021-04-12,2021-01-11,2021-05-06,2021-08-16,2021-12-28,2021-03-23,2021-07-12,2021-12-07,2021-11-15,2020-10-22,2020-08-05,2021-11-09,2021-06-30,2020-08-19,2021-04-21,2021-02-27,2021-04-02,2021-10-25,2021-03-10,2020-11-27,2021-08-06,2020-06-23,2020-07-15,2020-09-17,2021-03-31,2021-12-15,2021-11-03,2021-08-27,2020-12-07,2021-01-06,2021-10-08,2020-08-13,2021-07-23,2021-03-05,2021-09-29,2021-01-18,2022-02-09,2021-06-24,2020-06-03,2021-09-10,2020-10-13,2021-06-09,2021-03-24,2021-11-12,2020-07-07,2021-10-14,2022-02-07,2021-09-27,2021-08-11,2022-01-06,2021-04-15,2020-11-09,2020-12-31,2021-07-08,2021-04-09,2020-06-28,2021-01-20,2020-09-25,2020-10-01,2020-08-22,2021-10-01,2021-02-24,2021-09-07,2021-04-22,2020-09-06,2021-04-07,2021-07-06,2021-10-20,2021-03-15,2021-05-13,2021-08-03,2020-06-26,2020-07-10,2021-11-22,2020-12-17,2021-05-27,2021-12-09,2022-01-24,2021-06-21,2021-07-26,2021-09-15,2021-06-18,2020-11-02,2020-10-16,2020-06-06,2021-11-11,2020-10-26,2021-07-16,2021-02-23,2022-01-18,2021-01-08,2021-10-06,2020-09-01,2020-12-09,2021-01-27,2020-09-22,2020-08-25,2020-10-06,2021-10-29,2020-11-12,2020-06-16,2021-08-23,2021-02-10,2022-01-12,2020-12-03,2020-08-17,2021-11-07,2021-05-10,2021-07-05,2021-03-16,2020-11-18,2020-09-28,2020-07-13,2020-09-11,2021-07-19,2020-10-29,2022-01-21,2021-07-29,2021-09-23,2021-05-05,2021-02-04,2021-06-17,2020-06-09,2022-02-03,2021-01-12,2020-10-19,2020-07-20,2021-05-28,2021-12-06,2021-03-22,2021-07-13,2020-10-23,2020-07-01,2020-12-18,2021-04-26,2021-09-03,2021-02-19,2021-10-05,2020-05-28,2020-09-02,2021-02-20,2021-03-11,2021-05-17,2020-08-28,2020-09-16,2021-07-02,2020-06-22,2020-07-14,2020-11-26,2021-12-16,2021-04-28,2021-02-17,2021-08-24,2020-12-04,2021-01-05,2020-08-10,2021-12-20,2021-03-04,2021-09-28,2021-06-25,2021-01-19,2022-02-08,2021-07-22,2020-10-12,2020-11-06,2020-06-02,2021-08-31,2021-05-21,2021-11-24,2020-12-11,2020-07-08,2021-04-14,2020-12-30,2021-02-01,2021-08-10,2021-10-15,2022-01-07,2021-01-17,2021-03-18,2020-10-02,2020-08-21,2020-11-16,2021-01-23,2021-02-25,2021-09-06,2020-09-07,2021-04-23,2021-01-29,2021-03-12,2021-07-01,2021-10-27,2021-05-14,2021-08-04,2020-11-25,2020-07-17,2020-09-15,2020-10-31,2021-05-26,2021-11-23,2021-12-08,2021-06-01,2020-12-16,2022-01-25,2021-09-16,2021-02-08,2021-03-03,2021-08-19,2021-06-22,2020-10-15,2021-11-29,2021-11-10,2021-03-26,2020-10-27,2021-06-28,2021-05-03,2021-06-11,2022-01-04,2021-03-09,2021-02-02,2021-08-13,2021-01-14,2021-10-28,2021-01-26,2020-09-23,2020-08-24,2020-10-07,2020-11-13,2020-06-17,2021-11-04,2021-09-09,2020-09-08,2021-08-20,2022-01-11,2020-08-14,2021-03-17,2021-05-11,2020-12-21,2021-04-05,2020-09-29,2020-11-19,2021-10-22,2020-06-24,2020-09-10,2020-11-20,2021-06-02,2020-12-15,2021-05-25,2021-11-19,2022-01-26,2020-08-09,2021-06-16,2021-01-13,2021-02-05,2021-05-04,2022-02-02,2021-10-11,2022-01-03,2021-09-22,2021-07-28,2020-06-08,2021-04-10,2021-11-17,2022-01-28,2020-06-30,2020-08-07,2020-10-20,2021-07-10,2021-02-18,2021-04-27,2021-10-04,2021-09-02,2020-05-29,2021-02-21,2021-12-19,2020-09-03,2021-01-25,2020-11-10,2021-05-18,2020-09-20,2021-12-17,2021-01-04,2021-11-01,2021-04-29,2022-01-14,2021-08-25,2021-02-16,2020-08-11,2021-10-18,2021-07-21,2021-04-19,2020-07-28,2021-03-07,2020-06-01,2021-11-25,2021-06-07,2021-08-30,2021-05-20,2020-12-10,2021-09-21,2021-04-13,2022-02-01,2021-12-29,2021-06-15,2021-05-07,2021-10-12,2021-08-17,2021-02-06,2021-11-30,2021-01-22,2021-03-19,2020-11-17,2020-08-20,2021-11-08,2021-02-26,2020-08-18,2020-09-04,2021-04-20,2021-10-26,2021-04-01,2020-11-24,2021-08-05,2020-10-30,2020-09-14,2020-10-09,2020-06-19
New Cumnock,,19273,,23666,,205163,0,,,,,,,,,,,,,,,,,,,6608,145337,,,,,,482346,,,,,,,,,,,,,74673,,,,,0,,,,,,,,,,,,,,,,,28861,,,,,,,,,,,,,,56283,,,,,,,,,,25722,,,,85509,,,,,,,,,,,,,,,,,,,,62919,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,18370,,,,,,,,,,,,,,,,,,,,,,,,,151587,,5450,,,,,,,,,,,55360,296846,,,,,,,132253,33908,,,,,,,,,,,,,,,,,,,19173,,,,,,,,,,,,,,,,25373,,,,,,4210,,,,,,,10246,,,,,,,,,,,,,,,,,,,,,,,,17094,,,,,,,,,,,,,,,,,,,,,,,,347746,,,,,,7031,,,,,,,4061,,,,,,,,,,9565,,,,,,,,,403745,,,,9265,,,,,,,,,,,,,,,,,,,,,,,,1624,,,,,,22739,,,,,,,,,,,53581,,,,,,,,,,,,,,,,,,,,,,,,,,37705,,,,,,,,85136,,,,,,,,3577,,,,,,,,,,,,,,,,,,,,,
Newport & Tayport,,,,,,,196,,,,4674,,,,,,,,,,237783,,,,,,,16023,,,,,,,,,0,NA,,,,11864,,164187,,17055,,918,,31479,,,,,,,,,,,7654,0,,,,,,3040,,,,,,,,,,514188,,,,0,,,,,,,,,,,16563,,,,166184,21839,,,,,,,,5291,54061,,,,,,,8460,,,,,,,101462,,,,,,20357,,,,,,,,88609,,,,,,,,,,,80817,,,,,,5785,,,,242750,,,,,,,0,,,,,,,,1681048,,,,,,,,,,,,,0,,,,28150,,,,,,,,39206,10422,,,,,,,,,,210655,,,,,,,,,0,155651,,,,,,21799,,,,,,3013,40440,,,,,,,,4032,41859,,,,,,,,,,,,,,,,,,,,0,4839,,,,,,,,,,,,,,,,2899,137656,,,0,,,,,,,1674,,,,,14309,,,,2522,,,196175,279,23651,,,,,,,,,,,,,,29280,56129,,,8078,,,52625,,,87847,27777,,,,,,,,,,,,,,,,,1564,,,,,,,,,,,,0,46423,,,,,,0,55625,,,131536,,,,,,,,,,,,157049,,,,,,,,,,157826,,,,,,1280,,,,,,,,,35475,353522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newtown St Boswell,0,,,5548,,,,,,310,907,,,,78036,,,,0,,,,,101567,,18947,9892,,,,,,,,,,0,,,,,,,9449,113631,101475,,,,,0,,,,4726,,,,,2548,,0,,,,,,6077,,,,,,,,,,,,,,,,,,,,,,,,1773,,,,630565,61803,,,,,,10124,,,2283,,,0,,,NA,,,44874,,408359,,,NA,,,,,0,,,,,,,,0,,,NA,,,,,,,,,,,,29672,,,,,,,10325,431808,,,,,,,,,,,,,NA,,,,,,56241,,0,,,,,187982,,,5179,,494,211159,,,,,,,,,,,,,,,,,,,NA,,,75880,,,,,,0,13530,0,,,,,,,,1951,,,,,,37982,,,,0,24690,,27343,,,,0,,,,,,,,3690,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,0,,,,,,,,,3108,,,,,,,,436,,,,,,,,,17541,,,,,,,,,,,NA,,4017,,553,,3949,,NA,,46918,,,,,,,,,,19250,,,,,,,,,318044,,,,3797,,,,,,,,,0,,,,,,,,,,,,,,,,61759,,,,,,,,,,0,,70767,,,,0,,7404,224665,,,,,326685,1973,58960,,,,,,,2899,,,,,,,,,,NA,10014,,,,,,,,,,,
Nigg,14025,120461,127365,76573,458116,,2041,,,129637,,8563,,,55452,22815,7368,,10294,,85015,29561,759,,369643,12048,,20339,,,,53761,29425,,,222798,18660,226162,,,,15632,,,433102,100811,0,17577,,104275,7951,,,303137,,,194584,,28570,9085,11498,,2628,,,96573,32555,,,,,,,,,11073,,,,16258,,,3054,5268,2187,,5649,55537,,,179012,11507,,,,199382,,,,,,,128361,,,37010,179838,60384,,107569,,,,22657,85230,61996,278749,,,158977,,6277,,,11972,194661,,,,,,,,181970,49238,,34455,,80327,9912,,5105,,76954,183666,,0,,,,,,,,162174,,,225080,21574,,171256,,,,,8030,,,,,1602754,3573,,,554704,66253,,,125918,,,,,,,122630,,113430,,,15855,13901,0,173670,13326,,NA,119062,,75153,1512,,,2735,997,9746,46591,,,,,176821,,12363,,5483,,14252,,9301,,846,85604,,195896,,90081,,,16343,0,,69637,6842,,7798,116772,,,,,,,,,,0,,,,2183,0,1280,,,,,144371,,,85523,,131541,26358,354486,7699,161357,113672,82667,,,11710,5397,,,,246553,,,,,,,182558,387699,,14950,10102,7891,11976,,,462190,830,,32344,6038,269398,119172,,,,,1030,,,191237,54684,,,,,,,149671,,,172938,62300,11340,,,4053,,,12143,28319,,,,40813,775,6375,4867,,,,,0,,,12253,,,,5922,10456,,,,,,,,1517,NA,167673,,,,13591,,230158,,,,,,,,106366,0,,,,,2857,,323955,,,,,,,1082,,252782,120575,53948,3066,243906,,9576,9911,,,,0,,,370626,,576531,,,,13861,229809,755786,,,,93208,,206977,,16306,,,214934,11164,9221,800,,76521,7898,33705,49917,,2154,,
Nigg - Aberdeen RI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Nigg - Torry,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,2184,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380,,,,,,,,,,,2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28146,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,108128,,,,,,,,4706,,,,,0,,,,,,,,,,,,,,,,,,,,1884,,,,,,,,,,,,,,,,,,,,,,,2504,0,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,4695,,,,,,,,,,47928,,,,1011,,,,,,1721,,,,,,,,,,,,,,,
Oban,,,,8916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34709,,,,,32141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paisley,,127465,10139,109906,,,3124,,,,21638,,,,,,,,20223,,69835,20551,,104565,67554,,,,,,,,,,,133034,,,,,,52745,,105633,48691,92489,,,,50657,3068,,135639,,98567,,67092,82984,,,,,,,,57826,212774,58566,,,,,,,,23764,,,37051,,,,,,,,,,,,87679,,77137,,,,,,,,4180,,33169,,,,201641,,,,9755,,,,194404,13162,211427,,,,,,,,,,34285,,,,,,,,32956,,,,,,,,,,,,,,,,52551,74611,,141208,31054,,6887,119089,,,,,,,,,,,,26164,,,,,,25713,15823,,,,,,,,,69167,26905,164320,264992,,,,,49012,,,,,,55590,,,,,,,43938,,,,,65638,,,,,219487,35811,,,,,215196,,32777,,,,,,,,,,,,68190,,,,,,1176,782909,,,,,,,1958,,,,,,,160123,9049,16073,,,,,352615,,57305,,,36285,,,,,,,73874,,,10464,,,,,123672,,,,,,,,517483,,,,,,,4593,,,,,,25320,80433,88615,22987,,113070,,,,,42097,,105577,38923,,,82772,,,80423,84886,,,,,,,,,,,,,,282408,53385,,,3621,,4290,,,,,,,,,16156,180589,99061,,19826,,,,18938,83067,,,,,,,,,,,,,,64517,,,,,,,,2469,,365657,,20551,,,,64694,,,,,,,,100605,27442,916470,,,156575,,80239,469200,32570,,,,,NA,,,,,163802,,,,,31238,,,,,,,
Paisley - Airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3930,,,,,,1193,,,,,,,,,,,,,,66165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23082,,,,,,,,,,,5390,,,,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632,,,,,,,,,,,,,,,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727,,,,,,,,,,,,,,,,,,,,,,,,,8107,,,,,,,,,,,,,,,,,40029,,,,,708,,,,,,,,,,,,,,63049,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
Paisley - Blackhall,,71105,45557,,NA,,,,,,,,,,,,,,,,,38513,,86626,,,,NA,,,2472,17357,,,,,12564,,55410,,,,,,65033,,,,,,2280,,,,,,,77341,,,53523,,,,,,,,,,85745,,,,,,89740,,,,,,,,,,,,,,,,,,,,339762,24877,,,,,,,,26327,NA,,17328,,,,,,131070,,,,,250419,,,,,,,,,,,,,,,,,,,,,,,,,,2092592,,,,,,,,,,,,,,,,173908,85196,,,,,,,,,,,997,,,,4499,35673,,,,,47193,,,46678,,,,,,,60389,,,,,,,,,,,,,,,,,,54272,,,,,38653,,,,,,196506,,,,,611,,134247,,,,,,,,,,,,,3760,628750,,,,,,,,,,,,,,191286,,,223024,,,,,,,,,,,,,,NA,,,,,11100,,,9092,,26054,,,,,,,,,,,,,339584,,,,,,,,,296669,,37716,,,,,,160410,,,,,,,218742,,,,,,,,1997,,,,,,,157442,333293,,,,,,0,,,,,,,,,,,280691,,,,,,,,,,,,19373,,,,,,,,,,,,,,,,,,,2049,,,,,6351,,,,,,,,,,,NA,,,75992,,,,,,,0,,123699,,,,,,,,,,,,8917,,,96397,,,,
Paisley - Brediland,,2198,0,,8717,,,,,,,,,,,,,,,,,14265,,NA,,,,11010,,,517,1568,,,,,0,,8391,,,,,,23455,,,,,,0,,,,,,,16353,,,902,,,,,,,,,,21696,,,,,,107762,,,,,,,,,,,,,,,,,,,,15914,0,,,,,,,,0,0,,,,,,,,10008,12024,,,,9162,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,16740,0,,,,,,,,,,,9434,,,,0,0,,,,,810,,,108332,,,,,,,45603,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,4994,,,,1660,0,,487,,,,,,,,,,,,,0,11238,,,,,,,,,,,,,,79,,,10199,,,,,,,,,,,,,,NA,,,,,0,,,1195,,0,,,,,,,,,,,,,38290,,,,,,,,,14224,,0,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,0,2380,,,,,,1193,,,,,,,,,,,14415,,,,,,,,,,,,1100,,0,,,,,,,,,,,,,,,,,2843,,,,,0,,,,,,,,,,,15489,,,552689,,,,,,,0,,0,,,,,,,,,,,,1459,,,81013,,,,
Peebles,,,,,,,,,,7420,464,1967,,,,,,,,,,,,,83538,,,622,,,,15065,,,,,,,,,,,28456,,,,,2821,5026,,,0,46968,,,,,,,,0,,,,,,,,0,,,69418,,,,,,,,,4847,637,,,,,,,3456,,,,22306,,,,,,,,,,,,,,,70004,,,,,,,,,,,,,8945,,,,,,,,,,,,0,,30275,,,9128,,,,,1787,,,,,,,,0,25382,,,,,,,,,,,,,,7537,,,,,,,,,,34595,,,,,,,,,,,,,,,,,,,,,,,,10,0,,,,0,0,,,,,,,,,,,,0,,,,,,,67412,,,0,,,,,20568,,,,,,,,,,,,,,,,,,,,,,,,,,3279,,,,,,,,,,4058,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,98077,,,3201,,0,,,,,,,,,,,,,,,2374,,,,42658,322,,,,,0,,,,,,,,0,48722,,0,,,,,2820,,,,,,,2234,,102401,,,,,0,,,,,1234,67972,,,,46297,0,,,,,,,72992,,,,,,3550,,,,,,,44923,32348,NA,,,14299,,,,,,,,,,,,,,,,37029,,,,,,5049,,,2184,0,,,,,6007,,,,,
Penicuik,,,61952,,,,,,,,20328,,,,,,,,,,,102458,,,,,263935,,,,,,,,,,0,,,,,,NA,,,,,,,,,,,,,,,193434,,,,,,,,,,,,,,,,,,,,,,,,196734,,,,,,,,,142384,,,,,,,78643,,,4615,,,,,,,,,,,,,14165,469573,,,,,,,,,,,,,,,,,,,,,541256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105297,423665,50799,,,,104546,,,,,,,,,,,,,,,,,,,,,,,367658,44102,,,,,,,,,,27256,,,,84586,,,,,,,,,,,,,,,,,,,,,,,,,,,1202,,,,,,,,268702,112360,,,,,,,,,,,,18341,,,,,,,,,,,,,,,,,,,227946,,,,,,,,,,30379,,,,,,,,,,,,,,,,230185,5891,,,,,,,,,,,,,,,,,,8965,,,,,,,,,,,90792,,,,,,,,,224338,,NA,,,,,,,,,,,,,684361,,,,,,,,,243452,,,,,,185357,,,,,,,,161565,,,,,,,,,,,,,,,,,,,,1973,,,,,,,,,,,
Persley,,119445,,,,,,,,,,,,,,,,,,,,,,,610173,,,,,,,,,,,,,,,,,,,,,546993,,,,,,,,,,,,265738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144655,,,,,,,,,,,,,,,,,,,,,,,,,,,295004,,,87794,,,,,,,,,132011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,180763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persley - Northfield,,,,,,,197,,,,,,,,,,,,,,,,,,,,,,,,15051,,,,,,,,,,,,,,,,,,,,13572,,,,,,,,,,,6207,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,8931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8312,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,115136,,,,,,,,372083,,,,,0,,,,,,,,,,,,,,,,,,,,6495,,,,,,,,,,,,,,,,,,,,,,,1029,1442,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,4067,,,,,,,,,2501,,,,,,,,,,,,,,,,,,,,,,6864,,,,1637,,,,,,NA,,,,,,,,,,,,,,,
Perth,,,,44976,,,,,,51963,,,,,,,,,,,151952,28567,,,352379,10320,,51884,,,,,,,,58078,4500,62631,49455,,,,,,85921,41312,,,,166234,,,16452,,,,,,,4248,,,,,,,,,,,,,,,,,,,89346,,,804,,,,,,,,,94402,,,,,,347199,,,7382,,53529,,,,61809,141973,138245,,,,,,7189,,,224053,,,,,,,,5255,,,,,,,,2509,111934,85454,,,,172394,,86259,,,,228835,,,,,,,131789,,,115800,519797,,210376,10286,,,,4411,,,,,,,27473,,,,,,,,,,,,127538,,,36997,96316,,66584,,,,,,,,154051,,,,30576,,,,,,,,,,,,96056,,,,5719,,11316,,,,,41362,,38277,,190398,,,,,,,,,18971,217507,9807,108607,,,,,,9532,,,,,,,,,,,,,,,,,,,,40483,,,40900,,,,,,,,1759,203941,,,,,,,,446216,,,,,,,28022,379192,,,,14889,,,5329,,,,,,,,37494,,,,348284,,6449,170479,,,184422,245404,,,65651,,,,,,,,132198,,,,,,,,183120,,,,,,,,,,,,,,,12449,,,184285,41417,,44032,,,3660,,71647,,,,,,,50586,,,,,38159,,,179722,,,,,,,,,130173,,82261,9254,,,,,90661,,,,,,,,591290,,,,3387,,146215,,4180,,,,,,17233,,,290252,,,,,267717,,,,,,,
Perth ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peterhead,5149,,48473,51374,31006,,,,,7678,546,,,,155660,8356,,,700,,,,,,,890,,,,,,,32945,,,80572,,8325,,,,0,,,109365,,,1956,,,0,,8217,,8978,,253207,,,0,3514,,,,,12285,,,,,,,,,,7265,,,,,,0,,,,,,36189,,,,1099,,,,,,,,,510,,,,,0,27397,74474,463,,,,,855,,41341,52702,,,,,,,,1181,,,,,,,,1317,,,,,,,,2742,NA,152820,,,,,,,966,,NA,,,,,,,,,,,0,,,,,,56782,,,0,,,,,,,1875,,,,,3294,,,1141,13434,,839,,,,16367,,9080,1527,,,,,,,,,,103814,,,,,,,,,664,,,,,,,,,,,,,,,,68330,,,,,,0,,,,,,24635,1739,,,,,1118,1279,,,10232,,,,,,,7292,,,,,,,,,,,,,,,,43217,,,281,,142942,,41691,,,1430,,,,,248,68603,,,4779,,,,,,,,,,,,,,,,,,432,55751,,,,,,,8047,17308,0,,972,40017,,,108966,,,,,,,,,,,82926,,571,,,980,,,23101,,,,,,0,46629,,,,,,3427,,,,,,,,,,,,,,4925,448,36424,166583,,,,,7597,,,,69042,,48826,1588,,,,,,,,,,,26721,,,,,,,,345195,,,,,,53696,,1895,,,,,,,,,,,,,,,
Philipshill,,,,,,,,,,,,53886,,,,,,,,,,,,85189,118990,,,39946,,,,,,,,NA,,147096,338275,,12601,46633,,NA,281952,,,,249169,,,,,,,35068,,,,,,,,,,,,23927,,,123260,,,,,11823,,,,177194,,,,,,32447,,,119652,,,,132112,35387,,,,,42714,,,,77531,,,24692,,,,,11385,145814,,,,,70665,,,163454,,,,,,,,,,,,,,278825,81982,892467,,81968,147280,,118874,,,,,,405,553786,,,20563,,,133309,,,,NA,25106,30168,,,,,,,,,91985,,,,,11646,,,,11815,,,,175043,,,,104754,,,,,,,,,119819,149783,,154175,,,,16015,,,670,98134,,,,,,152012,,,,,,14528,,,,,,,142178,,598237,,,,,,105054,,,,103503,,,98972,,,,,,,,,,,1595,,,186421,,,,,,,,,,,,,,48232,56755,180872,,,,,,,NA,27694,,,,,,212735,,,,29868,0,153337,,,,,,,24356,,,,,7809,,,,20816,101187,52019,,,183720,260924,20998,,,,,175074,107315,,,,,,157652,,57775,160684,,,,,,,,,95952,,,,,,,,,,,,,,1612,,,47530,,,,,,,,,172734,,,,,,,,116816,,,,,,,,,0,,,,147037,40315,,19346,NA,,29998,25070,153887,,21906,,91182,,,,,,,,877169,,,,,,NA,,,,,,,,,,,98977,,,7845,,87861,18068,,115310,,,,
Philipshill - Hairmyres Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
