,2021-11-02,2021-10-09,2021-08-26,2021-03-30,2021-02-15,2021-01-07,2020-08-12,2021-09-17,2021-08-18,2021-06-23,2021-05-08,2021-03-02,2021-02-09,2020-10-14,2020-09-30,2020-03-07,2021-12-01,2021-06-08,2021-03-25,2021-09-24,2021-06-29,2021-06-10,2021-05-02,2021-04-16,2021-03-08,2021-02-03,2021-01-15,2020-07-27,2021-07-30,2021-07-09,2021-04-08,2021-01-21,2020-09-24,2020-06-10,2021-11-05,2021-09-08,2021-05-31,2020-09-09,2021-10-21,2021-09-30,2021-08-02,2021-07-07,2021-04-06,2020-11-23,2020-05-08,2021-11-21,2021-11-18,2021-06-03,2021-05-24,2021-04-30,2020-12-14,2020-08-31,2020-08-08,2021-09-14,2021-07-27,2021-06-19,2020-06-07,2020-04-09,2020-02-10,2021-12-04,2021-11-16,2021-07-11,2021-03-20,2020-10-21,2020-08-06,2021-10-07,2021-02-22,2021-01-09,2020-12-08,2020-11-30,2020-03-11,2021-08-09,2021-05-19,2020-12-29,2020-11-11,2020-09-21,2020-09-18,2020-08-26,2020-06-15,2020-01-10,2021-12-10,2021-11-06,2021-02-28,2021-02-11,2021-01-03,2021-10-19,2021-09-13,2021-07-20,2021-03-06,2021-06-04,2021-05-23,2021-03-29,2020-10-28,2021-10-13,2021-09-20,2021-08-16,2021-06-14,2021-02-07,2021-01-11,2020-03-09,2021-12-07,2021-11-15,2021-03-23,2020-10-22,2020-01-06,2021-10-02,2021-09-04,2021-06-30,2021-04-21,2021-02-27,2020-08-19,2021-10-25,2021-08-06,2021-07-03,2021-04-02,2020-11-27,2020-09-17,2020-07-15,2020-06-23,2021-11-03,2021-10-08,2021-08-27,2021-03-31,2021-01-06,2020-08-13,2021-09-29,2021-07-23,2021-06-24,2021-03-05,2021-01-18,2020-10-13,2021-06-09,2021-03-24,2020-07-07,2021-10-14,2021-09-27,2021-08-11,2021-05-01,2021-04-15,2020-12-31,2020-11-09,2021-01-20,2020-09-25,2020-08-22,2020-06-28,2020-06-11,2021-09-07,2021-04-22,2021-02-24,2020-09-06,2021-10-20,2021-08-03,2021-07-06,2021-05-13,2021-03-15,2020-09-12,2020-07-10,2020-06-26,2021-11-22,2021-05-27,2020-12-17,2021-09-15,2021-07-26,2021-06-21,2021-06-18,2020-10-16,2020-06-06,2020-02-11,2021-12-03,2021-11-11,2021-07-16,2020-10-26,2021-10-06,2021-02-23,2021-10-29,2021-01-27,2020-11-12,2020-10-06,2020-09-22,2020-08-25,2020-06-16,2021-12-11,2021-08-23,2021-01-02,2020-08-17,2021-07-05,2021-05-10,2021-03-16,2020-11-18,2020-09-28,2020-09-11,2020-07-13,2021-07-19,2021-06-05,2020-10-29,2021-09-23,2021-07-29,2021-06-17,2021-05-05,2021-04-11,2021-02-04,2020-10-19,2020-07-20,2020-06-09,2021-07-13,2021-05-28,2021-03-22,2020-12-18,2020-10-23,2020-01-07,2021-10-05,2021-09-03,2021-04-26,2021-02-20,2021-02-19,2020-05-28,2021-08-07,2021-05-17,2021-04-03,2021-03-11,2020-11-26,2020-09-16,2020-08-28,2020-07-14,2020-06-22,2021-08-24,2021-04-28,2021-02-17,2020-02-09,2021-09-28,2021-09-11,2021-07-22,2021-06-25,2021-01-19,2020-10-12,2020-05-10,2021-11-24,2021-08-31,2021-05-21,2020-12-11,2020-07-08,2021-10-15,2021-08-10,2021-04-14,2021-01-17,2020-12-30,2020-11-08,2021-03-18,2021-01-23,2020-11-16,2020-08-21,2020-06-12,2021-09-06,2021-04-23,2021-02-25,2021-10-27,2021-08-04,2021-07-01,2021-05-14,2021-01-29,2020-11-25,2020-10-31,2020-10-08,2020-09-15,2020-07-17,2021-12-08,2021-11-23,2021-06-01,2021-05-26,2020-12-16,2020-04-11,2020-01-09,2021-09-16,2021-08-19,2021-06-22,2021-03-03,2021-02-08,2020-10-15,2020-03-06,2020-02-12,2021-12-02,2021-11-10,2021-03-26,2020-10-27,2021-08-13,2021-06-28,2021-05-03,2021-03-09,2021-02-02,2021-01-14,2021-10-28,2021-01-26,2020-11-13,2020-10-07,2020-09-23,2020-08-24,2020-06-17,2020-01-12,2021-09-09,2021-08-20,2020-09-08,2020-08-14,2021-10-22,2021-08-01,2021-07-04,2021-05-11,2021-04-05,2021-03-17,2020-12-21,2020-11-20,2020-11-19,2020-09-29,2020-09-10,2020-07-12,2020-06-24,2021-11-19,2021-06-02,2021-05-25,2020-12-15,2020-08-09,2020-04-12,2021-10-11,2021-09-22,2021-07-28,2021-06-16,2021-05-04,2021-04-10,2021-01-13,2020-04-06,2021-12-05,2021-11-17,2021-07-10,2020-10-20,2020-08-07,2020-06-30,2021-10-04,2021-09-02,2021-04-27,2021-02-21,2021-02-18,2020-05-29,2020-03-12,2020-02-06,2021-05-18,2021-01-25,2020-09-20,2021-11-01,2021-08-25,2021-04-29,2021-02-16,2021-01-04,2021-10-18,2021-07-21,2021-04-19,2020-10-11,2020-07-28,2021-11-25,2021-08-30,2021-06-07,2021-05-20,2020-12-10,2020-07-09,2021-09-21,2021-08-17,2021-06-15,2021-05-07,2021-04-13,2021-02-06,2021-01-10,2020-03-08,2021-03-19,2021-01-22,2020-11-17,2020-08-20,2021-11-08,2021-10-03,2021-04-20,2021-02-26,2020-08-18,2021-10-26,2021-04-01,2020-11-24,2020-10-30,2020-10-09,2020-09-14,2020-06-19
Kelso,,,,,,73750,,,0,10400,,,80130,,,,,,0,,,4901,,,,,,,,,,,,,,,,,7414,5573,,40824,,,,,,,,,,,,,,,,,,,59688,,,,,,,,,,,135542,3925,,,,,,,,,2939,,,,,,,0,,,,,,,,0,,,,,,,,,,0,15495,,,,,,,,,,,,,,,0,,,,,14594,,,,,323,,,,,,0,,,,,,,,,,,,9039,,,4977,,,,,,0,,35011,,,,,,,,11811,,,0,,39923,,,,,,,19782,,,,477,,,,,,,,628,,41296,17405,286,,18152,,,,,,,,,,,,,,,,,10722,,,63963,,,,,,,0,,,,,,,,,,49054,15351,,,,,,314,,,,,,,,,,,,,,,,,,,,,,,32013,,0,,,,54319,,,,,,,,,,,,,,,,,,89550,,,,,,,,67391,,,,,,0,,,,,,,,,,,,,,,,,,21962,,,,,,,0,204594,,,,,,,,,,,,,,,,,,0,,0,,11992,,,,,,,666,,,,,,,,0,,,,,,,,,,,,,,,,,,
Kincardine,,,,,,6293,,,,,,318594,,,,,,,6115,,5822,,,,,3115,,,,,,,,,,,,,,,,,,,,,,,1991,,,,,,,,,,,27566,,,,,,,,,,,,,,,,,,,,,,,,,20759,,,,,,,4690,,,,,,,,,,,,,,231346,11908,,,,,,,,,,,,,,,,,17129,,,,,,,,,,,,,,,,,,,,,,,,,22377,,,6651,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,47683,,,,,,0,,,,,,,,,,,,,,,,,,,,,1843,,,,,,,,,,,,,,,,51210,,,,,16876,,,,,,,,,10978,,,,,,,,,,,,,,2702,,,,,,,,,,,,,,,,,,,,,,,,1188,186539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454,,63553,,,,,,,,,,,,,,,,,,,41041,,,,,,,,5993,,,,109946,,,,,,,,,,,,,,,
Kinneil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32288,,,159931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263716,,,,,,,,,,,,,,,,,,,,,,269381,,,,,,,,,,,,,,,,,,,,,,,177913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144020,,,,,,,,,,,,,,,,,279162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296021,,,,,,,,,,449719,,,,,,63914,,,,,,,,,155850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirkcaldy,,,,,,258867,,275281,,182206,,12091,701213,,,,,,27986,184319,228325,,,,,18226,,,185980,1789912,70003,,,,,,,,,,,,92777,,,,,,,,,,,,136756,,,,,,,,,,,,,,,,,,,,,,,,,,228072,64633,,,,100587,,228266,,36378,,,,,,,,,84007,,,406614,,,,16041,,,,,,176988,72559,,,,,,,,,,,4411,,,180499,,,,,,,,283322,,241046,,15209,,,,,,,,,,50616,,,,,,,,,,197797,10273,,347556,,,131147,,,,,,189797,,,,105940,,,,,,,284014,,,,21471,,,,,,,,,,,,,28927,,71595,,,,121387,,,,,,14790,11415,,,21391,,,23599,,128901,,,,,,,,,,317908,,,160713,,,,303966,211211,,,,,226509,,,,,,,,,,,,55791,,16870,,,46997,,,,,,157089,,,,,,,,,,,,,,,,,38506,,,,,,,,,,,,,,,,552020,,,,99869,,,151488,,67888,,,,,,,,388796,,15591,,,,195731,,,,,,,,45828,210931,,,,,,,14655,,41515,,,,,,,,,8400,,38636,,,,,,,,,,,,344445,,22247,287425,,,90879,,43821,,,,,6659,,,,,,,,,,
Kirkwall,,,,0,0,4933,374,,80590,,,0,,,0,,559,,,,13224,,,,12762,,,,,,25372,,,,,,0,0,19860,16365,,,,0,,,136805,,0,,,,,,18027,,,,,0,,,,,,,0,22317,6066,0,,,0,,0,517,,4418,,,12850,,,8765,0,,,11457,0,0,,712,,,,,,,,,,,0,0,,0,,,0,,,,6437,,,,,,,,,,0,,,,,33033,,2895,,,0,,,,,497,,,,516,,,,,,,0,0,,0,,700,0,318,,,,317,,,,6073,,,,0,,,,,,3480,,,,,,,,,,,,,,0,0,,,,,0,986,19378,,2247,,25876,,,,,58392,,0,,,,,0,0,,,,13430,,758,,,,,,,20943,0,0,0,,36319,,,1264,,,32602,,,0,,,,968,,,,,,0,,,0,,,18938,0,1062,,,0,,,,,5910,,452,,0,0,,,53285,,0,,,,0,,,,,,,,,0,0,,3570,,,,,0,0,73920,,,,,,0,,0,0,,,0,,,0,,,,,0,,,40174,,,,,,,,0,97096,17800,,,,,0,,,,,,,0,0,,1982,,,380,,,,,,,,,9605,,0,,20735,,3470,,0,,,,,,,36871,,,,,,,,0,,,0,
Lanark,74165,,,,38818,,,,136108,51084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11460,,,,,,,,,,,,,108909,,,,,,,,,,,,,,,,,,,,,,,,,,,6425,,,,,,,40004,,,,,,,,,,,,,,,,,,,27687,,,,,,,,,,,,,,,,,,,,,,,,791669,,,,,,,,,,,,,,,,,,,,58277,,,,,,,,,,,,,,,,,,,,,,184799,,,,,,,,48636,,18103,,,17298,,,,,,,0,,,,,,,10910,,,,42849,,,,,,,,,,,,,1195,,,,,,,,,,,,,,,,16013,,,,,,,,,,,,,,3126,,,,,,,,,,,,,,,,,,,,,,,,,,,,64385,,,,,,,5706,,,,,,,55489,,,,,,,,,,,,,,63779,,19334,,,,,,,,,,68979,,2822,,,,,,,,22343,,,,,,,,,,,,651,,,,,,,,,,,,,,,23777,,,,,234979,,,,,,,41809,,,,,,,,,,,,,,,,,,,,,
Langholm,,,,,,225862,,,,6311,,,,,,,,4318,,,125287,,,,,,,,,1636393,,,,,,12184,,,,,,13506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14774,464692,,0,,,,,,412849,,,,37790,,,9725,,,,,,,,,,,0,,,,,,,,,39693,,0,,,,,,,,,,,,,13730,,,,,,,,,,,,,,57341,,,,,,,,48057,0,,,172819,0,,,,,,,,,,,27518,,,,,,,,11215,,,,4846,,,,,,,,,,,,0,,,,,,38535,,,,,,,,,,,,,,,35743,,,,,,,0,,,,,,,,,,28178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22243,,,,,,,,,,,59976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,56261,0,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,42788,,,,,,,,,,,,,,,,,,,,,,,,,,,
Largs,,,,,,,,,,35465,,,27529,,,,,,,80725,42228,14262,,,,33858,,,,122063,,,,,,,,,12333,,,3172,,,,,19402,,0,,,,,,18216,,,,,,,,,,,,,45449,,,,,,,,,,,,,,,,,,,,21927,0,,,,,,,,17615,,17379,,10009,,,,,13317,,,,,,,0,,,,,,,,,,1809,,,,9126,,,,,,,,,,,,,,,,,,,,,,6138,,,29929,,1297,,,,,,,,105307,,,,,,,,56604,,,,5934,,,,,,,,,,,,1648,13448,,,,,,,576,,,,,,,,,,,23635,,,,,,,17572,,,,,,0,,10725,,,,,,,1830,20329,,,,,,,,,36837,,,,,,,22213,,,,,,,,,0,,,,39396,,515,,,,,,,,,,,,,,124552,,5915,35075,,,,,24467,,,,,25401,,,,,25034,,,,,,,,83440,,,,12947,,18123,,,992,,,,,,,,,,0,,,,36994,,,,,,,,,,,,,,,,1832,,30948,,,,0,,,,,,,,,,,,,58730,,13538,,,,,,5678,,,692,,,,,,,,,,,,30782,,,,,,
Lerwick,,,,0,,,,,,,,,,5219,0,,20514,,,,3797,,,,4131,,,,15315,,,,0,,4735,3391,4110,0,,,,,,0,,,,,,,,,,25749,,,,,,0,,,,,,,0,,,,0,6093,,,0,,,0,,,699,,,,0,1178,,10938,201,,,,28534,,15097,0,6344,,,,7880,15342,0,,,0,,,0,,,,,,,,,,,,2275,,0,,,4583,,,,,,20830,,,,10147,1240,,,,,5325,,,,,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,486,,,,29466,,,,,,,,,,,,,,0,,,,1962,,,,,,,,0,,,,,,,3066,,,0,,,,,1839,,,,2894,,,,,,,,,,,,,,,543,,,,0,,,,0,,,,,,86054,642,,0,,,,,,0,2280,,,0,,4253,,,,5271,,,0,0,,3303,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,5867,,,,0,,,,,,,,,,0,0,,,,,,0,,,,,,,,1183,,,,,,,4385,,,,,0,619,,0,,,,,,,,,0,,,0,0,,0,,,,
Lesmahagow,,,,,501371,,,,19242,,,,,,,,23560,,,,6813,,,,,,,,,,,,,,1315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,47302,0,,,2351,,,,,,,,,,,,,,24175,,,,,,,,,60888,,,,,29348,,,,,,,,,,,,127113,,,,,,,,,,,,,,,85544,,,,,,,,,,,,,,,154126,51969,,,,,,,,,,,622995,,,,,,,,43179,,,,,5670,,,,,,,480,,,,,,,0,,,,197298,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3485,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,50697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104721,,,,,,,,,,188771,,1958,,,,,,,,,,,,,,,,,,,,5829,,,,,,,,,,,,,,,,,,,,508016,,,,,,,6998,,,,,,,,,,,,,,,,,,,,,
Levenmouth,,,,,,229368,36778,,,25130,,30549,,61059,17007,,,,24999,,80114,,,,,11451,17525,,,,,1727,2858,2998,,,,0,,,,,13421,43479,,,143014,,,,18738,0,,,,,,0,3977,,,,,18415,0,,,,,115157,39414,,,99853,13816,15378,3095,,0,,65802,13210,,,,,,83904,,30573,,,16281,,,,,,45386,,,203451,,,,16305,,,,,0,,3189,,,,,,,,,,,7284,,,191685,,,30332,19959,,,,90397,,125098,41413,5711,,2278,2733,8153,,,21175,,,24858,0,,,,,,10013,1983,,142885,3433,,,,,7098,44897,,48571,,105511,102742,38552,,,,,21583,0,4503,3233,0,138513,,,0,6263,,,11732,19955,26796,,,,,,,,4879,73666,20009,49150,,0,101504,,,,60103,,457,18743,,,8027,0,,2891,,47429,,0,0,,,,,,,,,,29483,25233,,1863,100279,,,,,,,,,,,,,,1505,,,,4993,,6670,54524,,55695,,,0,543,,,,47753,,27712,23820,0,,,,,,,,25636,,154458,18293,15031,,,,,,73453,,,18462,,1339,,,69431,,,0,0,,83009,,59080,,4740,,39871,,,,5983,,178551,,738,16308,0,60716,67756,,,,,,,0,6034,166615,,43261,,0,,,870,,,,,,,,,80231,,8962,,9821,,,,32472,,,,,15798,,,,,14284,108549,,,,,26449,17085,57337,,,4128,,,0,,,72294,127570,,1818,0
Linlithgow,15174,,,,,80632,,,37191,17194,,1270,,,,,,,,,,,,,,664,,,,,,,,,1290,81914,429,,,,,,,,,,157565,,,,12650,,,454071,68277,,,,,,79016,,,,,,,,,,,412222,7943,,,,,,,,,,,165780,634,,,94085,,1274,,18453,,,,,7178,,,,288059,,4182,,,,,,,,,,,,9883,,,,,7238,,,,,,,,,,,,,,,,,,64024,,,,,,,,,,,1713,,115496,,21279,,,,,,,1478,,,,28681,,,,,8203,,,,,,,6939,,,,,,,,,,,168375,,,,,,,,,323506,52014,,531,227682,,,,,,0,,,,,2115,,481,,,,117424,,,,,,,,,,388,,,,,,,,,,,182539,37723,,,,,619,,,,4345,,,,,36127,,,52524,,,,8544,,,,,,,194010,,,,,,415630,,,,,,,,2137,,,,,35775,,139321,,,21195,,,,,,,,,,,,356472,,2201,,0,3376,13809,,,,,,,,,,,,,,,,5862,,,,,,,,,,,,,,,3852,,,,,,,27134,,,1564,,,,,,,272219,,139404,,,,,,,,3907,2101,238065,,,21614,,,,,,906,,,,,,,,
Loch Ryan,,,,,,,,,,,,,306961,,,,,,,,,,,,13265,,,,,,,,,,,,,,,,,35095,0,,,,,,,,,,,62498,43393,,,,,,9097,,,,,,,,,,,145548,,,,,,,,,,,,,,,94822,36739,,,,,,,25195,3080,,,,,,13579,,,,,,,,,,,,,,,,,,,,120420,,,,,12153,,,,,,,,,,,,,,,,,,,,41841,,,,,,0,,,,,,67804,,,,,,,,,,,,4753,,1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8999,,,,,,32169,,,,,,,2498,,,,,130772,,,,,,,,,,,,,,,,,,12837,,,,,,,,,,3882,116065,,,,,,,,2508,,,,,,,,,,26738,,,,,,,,,,,,,,131273,33368,,,,,,,,,,,,,,,,,,,,,,,,5629,490,,,,,,,31416,,,,,,,,,,,,,,,,,730,,,,,,,,,,,,,,,,1072,,,,,,,,,,,,,,,,,,,,,
Lockerbie,,,414502,,,35228,,,,,128092,,181569,6296,,,,,0,,,,0,,11581,0,,,,,,,,0,,,,,,,1413,45736,,,,,,,0,,,,,119921,,,,,1742,379,,,,,,,,224498,,,,,0,,,1015,605,,,0,98894,,,,,,433831,,0,0,,0,,62774,69017,,,,,,,154719,0,,,,,,,,0,,,,,9022,,,,,60015,,0,,,,,0,,,3145,,,,,147935,89255,,,,0,,0,,,,,,,,13409,0,532,,0,,,,72362,0,,,,,0,6594,,2979,,,,,,0,,,1350,,0,,,,,,,,2357,,2238,0,,,10002,,,,,,0,,,3249,,,6773,,,,,,0,,0,,,,,0,0,3927,,0,,,,61367,,,,53943,,,,0,,0,14722,,,207612,,54010,,0,,,,,,,,,,,,,0,15945,,29497,,,,0,,,,,,2173,,0,,202616,0,,,,,0,,,,3595,,,,,,6241,113863,6488,,,0,0,,,494480,,,,,19756,,,,1028,,1435,,1086,,,,,2095,,,,445,9254,,,,,,8695,,0,78694,1668,,,,,1630,,0,,,,,,,,,,,,,41774,59426,,11803,,,,,,4844,9209,99205,178935,678,150459,,0,,,,6255,,,50005,2189,,,,,,31715,,,0,
Lossiemouth,,,,,5176,,,217101,59783,,,,,,,,,35202,,,,108357,,16041,,,,,,,82538,,,,,35159,0,,,,17978,39971,0,,,,,,5590,10075,,,,,,,,,,8051,,,,,,,,110748,,,,135212,2284,,,,,,,,,,,40378,10973,,177441,69143,,1876,,20490,,,69181,154932,3021,,,,37498,,,,,,6618,,5151,,,,,,,,,,,,,87522,3775,,,,70235,,37648,,,,1476,,,,,,,,,,,,,,93299,,,,,5001,0,13727,419,,,,,,,,127224,4454,689,,,,3402,,103265,,,,,,,,,,,,83177,,,14453,,,,,,,,,,,,,8874,,4776,,,,,862,4351,,,,14334,,13905,,,,,10620,,,,,,,,,3979,3080,,,,,3307,,,,,,6535,,,136566,,9485,,,,,,,,,0,16397,,,,,4679,,,,,,,,,,3580,,,,,,,1936,37348,,,,2009,107941,14567,,47761,6192,1932,521331,,,,,,,,,,,,36339,,,,,21323,,,,,,,,,,,,,,,,,,,52826,3132,,,,,,,,,,,,,,,,,,,,,,,68700,,,,,,9209,,,,256676,,,,,,,,64576,,5031,,,2149,,,,28810,0,,15532,,,,,,,,
Mauldslie,,,,,72378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13612,,,,133213,,,,,,,,,,,,,,,,122225,,,,,,,,,,,,,,,,,,,,,,,,,,,10347,,,,,,,2155,,,,,,,,,,,,,,,,,16401,,20158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90578,,,,,14402,,,,,,,,,,,,,,,,,,,,,,17976,,,,,,,,200547,324400,108092,,,86799,,,,,,,4809,,,,,,,16854,,,,,,,,,,,,,,,,,14924,,,,,,,,,,,,,,,48573,102175,,,,,,,,,,,,,,7695,,,,,,,,,,,,,,,,,,,,,,,,,,,,35917,,,,,,,20132,,,,,,,,,12821,,,,,,,,,,,,57581,,88347,,,,,,,,,,97619,,8646,,,,,,,,,,,,,,,,,,18240,,8033,,,,,,,,,118803,,,,,,188219,,,,,940753,,,,,,,96411,,,,,,,,,,,,,,,,,,,,,
Maybole,20933,,,1033,,,,,,,,2116,,,,,,,,,85800,100324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418,,,,,,,,,,,,386705,409,,,,,,,,,,,,440,,564251,10520,,0,,,,,108128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,25856,,,,237482,,,,,,,,,,,,,,,0,,,,,,,,217192,,,,0,,,,,,,,,,,,,,,,,,,46217,,0,,,,1246,,,,523,,,,,,,,,,,,0,,,,,,,13034,,,,411579,,,,,,,,,,,,,,,5454,,,,,,,,,,,,,,,,0,,,,,,4654,,,,,,,,,,,,,,,6536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46072,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Meadowhead,,366461,67322,,59257,,,112508,117571,,,29514,,,,,,76507,,232561,,85748,29877,,,,21266,,59954,,28935,,,,,26286,30418,,,,65437,63068,44275,,,,66641,,13853,4017,39395,,0,,,,,,,5634,,,,,,,,464704,,77370,,452018,16459,136934,,6162,,,,24566,,97333,,51300,25290,,1096829,,,24404,,13954,,130180,,208545,27584,,23705,,54884,94760,,,,106919,8805,,,,,,,,,,,,,,,521953,15011,,,211548,112241,43082,,57504,28078,,20146,,,336200,119217,,,,,5337,5637,,,25602,86269,,11118,,31767,28038,64184,,7733,,32713,,167710,,,,116969,54526,40804,,,25865,21303,,103493,9637,,,34638,17698,,,,,,105399,178647,80131,,5771,,,,,,,72079,,,,,,4585,,15917,67947,,,,19628,39682,,,,10292,,,,47969,,,11484,,94075,,,,,,,17398,17907,,,81920,,103714,,,,48975,,38073,77373,,119520,69751,13638,,,,,,,,3775,74122,7998,,140850,,,,43347,,,,,,,146446,87302,19884,33427,,3172,,,,29724,92033,,,,149047,99295,14672,,116202,54177,6970,770952,,,,,,,,,,,,291981,,0,83718,152021,15625,107429,,27639,,,,,,,,70709,,,,,,17365,,62732,8809,,162395,104826,,4361,54634,52148,,,,,,,,,,,,,69566,,100033,,,,,61023,116706,,,,121908,981122,,,,0,,,,,,32919,74660,,11061,53672,,0,35610,14514,,26210,,,93689,24106,,,888,
Meadowhead - Kilmarnock HMP,,,,,,,,,4583,,,,,,,,,,,,465317,,,,,,,,,,,,,,,9206,1422,,,,,,,,,,,,3801,,,,,,,,,,,,,,,,,,,54490,,,,297567,2646,,,,,,,,67180,,,,,,,8052,,,,,,,,0,,14353,40809,,122035,11805,,,,,,,,,,315466,,,,,,,,,,,,,,,,,,,,,,,,,246918,,,,,,,,,,,,,,,,3169,3254,,,,,184182,,,,55456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41543,,,,,,,,,,,,,,,,,,,,49762,7909,,63292,,,,,,,,,,,,,687,,,,108524,,2384,,,,,,,,,,,,,,683,,,585320,,,9203,,,,,,,,,,3058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,,,,,,,,,6202,,,,,,,,,,,,,41352,,,,14879,,,,13966,143673,,,,,135908,,2691,,,,,7275,,,8352,5151107,,,,,,1030,,,,,,,,,,,
Montrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muirkirk,10106,,,,,,,,,,,,,,,,,,,,,,,,,3741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16568,,,49531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830,,,2054,,,0,,,,,,,,,,,,,,,,,,,4967,,,,,,,,,,,,0,,,,,,,,,,,,,976,,,,,,,,818,,,,,4088,,,1198,,,,,,,,,,,,336,3649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13998,,,,,,,,,,,,,,,,,,,11361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
Nairn,,,204045,,,87833,0,,,,,,83704,,,,,,,,,,,,92568,437,,,,,,,,,,18659,,0,,,115707,,,,,,36775,,,,,,,,,,,,,,,,,4410,,,2871,,,,2390,,,,,,,,,,,,,,,,119155,10311,0,6607,,,6535,,,,,,,,59509,,,,,,,,,,,98417,,,,,,,,,,,,,,16606,,,,,,,1176,,197413,,,14404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1697,0,,20942,4870,0,,835,,,,,,,1608,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,75567,,51612,5079,,,,,,,,,,0,,,,,,,,,9999,,,,,,,,907,,,,,,,,,0,,,,,,,19621,,,,,,,,,,,,,,,,,,0,,,0,51333,,,,,,,,,,,,,33918,8924,,,,,,,,,,,,,,,,0,685,,,,,,,,,,,,,,402,,,32871,,,5226,798,45240,,,,,,,205558,,,,,,,,,,,,,,,,,,,,,,,,,,0,
